gene	logFC	logCPM	LR	PValue	FDR	de_family	de_method	de_type	cell_type
Slc17a5	0.00875143541874243	5.33292155430513	0.00434297850560839	0.947456422716003	0.988203654182644	pseudobulk	edgeR	LRT	Interneurons
Pde4b	0.0100265506351196	7.93038643220987	0.00434275421723385	0.947457777548344	0.988203654182644	pseudobulk	edgeR	LRT	Interneurons
Derl3	-0.0396115658153486	-0.66399079174024	0.00434036018865736	0.947472241064303	0.988203654182644	pseudobulk	edgeR	LRT	Interneurons
Lysmd1	-0.0144068791215407	2.23323736744322	0.00433411090416524	0.947510014985246	0.988203654182644	pseudobulk	edgeR	LRT	Interneurons
Naxe	-0.0103095048383041	4.66611385544685	0.00432970573847768	0.947536658532016	0.988203654182644	pseudobulk	edgeR	LRT	Interneurons
Hectd3	-0.008634841743803	4.01479740302767	0.00431964582839539	0.947597554476373	0.988221898862847	pseudobulk	edgeR	LRT	Interneurons
Ccdc50	0.00718081854934734	6.57960622875451	0.00429434370630588	0.947751032097269	0.988241089594162	pseudobulk	edgeR	LRT	Interneurons
Msrb3	-0.00830121009576676	6.06665417378787	0.00429062639463229	0.947773618785363	0.988241089594162	pseudobulk	edgeR	LRT	Interneurons
Nudcd3	-0.00670557735821965	6.86237882698944	0.00428818196952108	0.947788476666821	0.988241089594162	pseudobulk	edgeR	LRT	Interneurons
Mtrex	0.00740278945163443	5.39382521471098	0.00428800245283156	0.947789567985758	0.988241089594162	pseudobulk	edgeR	LRT	Interneurons
Slc14a2	-0.0130486328881328	3.23291348485642	0.00427262339382306	0.947883145776214	0.988273628951348	pseudobulk	edgeR	LRT	Interneurons
Rnf207	0.0157712157322977	2.52645361836183	0.00426640074186757	0.94792105713672	0.988273628951348	pseudobulk	edgeR	LRT	Interneurons
Kdm8	0.0116789480780516	2.94489386243304	0.00425643042687818	0.947981858976393	0.988273628951348	pseudobulk	edgeR	LRT	Interneurons
Ube2d1	0.00721544267540522	5.84506530771826	0.00424887690273934	0.948027970160048	0.988273628951348	pseudobulk	edgeR	LRT	Interneurons
Abi3	-0.0523751133188669	-0.836699425429775	0.00424477213405439	0.948053045361036	0.988273628951348	pseudobulk	edgeR	LRT	Interneurons
Nit1	0.00729337385007688	5.18015456323354	0.00424016539363237	0.948081201510137	0.988273628951348	pseudobulk	edgeR	LRT	Interneurons
Smim11	0.0109465410742561	3.03711222457709	0.00419092976659274	0.948383091701969	0.988483524142953	pseudobulk	edgeR	LRT	Interneurons
Abcc4	0.0142779814620333	3.02802912321386	0.00418348831126014	0.948428873877459	0.988483524142953	pseudobulk	edgeR	LRT	Interneurons
Ltbr	0.0453174378938714	-0.792072699929437	0.00417801255376782	0.948462588580218	0.988483524142953	pseudobulk	edgeR	LRT	Interneurons
Hapln4	0.0154756046203668	4.47398139413232	0.00417562322280673	0.948477306845502	0.988483524142953	pseudobulk	edgeR	LRT	Interneurons
Mkrn2	-0.0104298718912612	4.20775911159055	0.00417010997497069	0.948511284565119	0.988483524142953	pseudobulk	edgeR	LRT	Interneurons
Trnp1	-0.0194118156417242	4.84132719888104	0.00416496032924485	0.948543041811207	0.988483524142953	pseudobulk	edgeR	LRT	Interneurons
Suox	-0.0154975536079775	1.94626448887091	0.0041358085311789	0.948723190322296	0.988615785380948	pseudobulk	edgeR	LRT	Interneurons
1700019A02Rik	-0.0154739691009731	1.93019813240353	0.00413038153575407	0.948756797679261	0.988615785380948	pseudobulk	edgeR	LRT	Interneurons
Ccdc160	-0.0259647989055564	0.957463769019225	0.00409527493789508	0.948974737418198	0.988797629337129	pseudobulk	edgeR	LRT	Interneurons
Slc2a8	0.00824428323365239	4.96558672537946	0.00406890478069855	0.949139059397531	0.988923591425542	pseudobulk	edgeR	LRT	Interneurons
Hmgb2	0.0346899033185135	0.00980810096728958	0.00405666391534787	0.949215518325124	0.988958000217111	pseudobulk	edgeR	LRT	Interneurons
Insl5	-0.052294420039225	-1.15152300843642	0.00403044126463259	0.949379701116126	0.989007891039133	pseudobulk	edgeR	LRT	Interneurons
Pwwp3b	-0.0223526790212465	1.53495355509177	0.00399466609355503	0.949604560555826	0.989007891039133	pseudobulk	edgeR	LRT	Interneurons
Slc25a27	0.00803035219218537	6.60693196959201	0.00399203733536746	0.949621123013582	0.989007891039133	pseudobulk	edgeR	LRT	Interneurons
Gm10865	-0.0213580665911548	1.18830045662002	0.00398925159166419	0.949638680532863	0.989007891039133	pseudobulk	edgeR	LRT	Interneurons
Ubr1	0.00643598533564498	6.63134330852256	0.00398878382987533	0.949641629267025	0.989007891039133	pseudobulk	edgeR	LRT	Interneurons
1700025G04Rik	0.00631628480784929	7.37868570823455	0.00398458740434204	0.94966809097725	0.989007891039133	pseudobulk	edgeR	LRT	Interneurons
Cnpy3	0.00907716324485708	3.95426919333283	0.00398087109825407	0.9496915368457	0.989007891039133	pseudobulk	edgeR	LRT	Interneurons
Gm49356	-0.0147585389690965	2.77363359519846	0.00397986467781841	0.949697888159647	0.989007891039133	pseudobulk	edgeR	LRT	Interneurons
Gm1968	0.0936724861250895	-1.46818946287098	0.00396742602392663	0.949776452625996	0.989007891039133	pseudobulk	edgeR	LRT	Interneurons
Gm6559	0.0927528309858809	-1.70510924302717	0.00396440084946015	0.949795578782156	0.989007891039133	pseudobulk	edgeR	LRT	Interneurons
Mss51	0.0148071614250566	3.01728876559055	0.00396223487266312	0.949809277306759	0.989007891039133	pseudobulk	edgeR	LRT	Interneurons
Gm43137	0.0341537836182397	-0.0138591905209922	0.00396038277609367	0.949820993705895	0.989007891039133	pseudobulk	edgeR	LRT	Interneurons
Rpl8	-0.0106711914353166	4.33987954104371	0.00395926280607739	0.949828079992653	0.989007891039133	pseudobulk	edgeR	LRT	Interneurons
Gm13856	0.0260427442045507	1.06440535617199	0.00393969666760796	0.949952041816927	0.989091734046535	pseudobulk	edgeR	LRT	Interneurons
Sdf4	0.007550732748739	5.17519320593028	0.00389911421624767	0.950210142181356	0.989315228283292	pseudobulk	edgeR	LRT	Interneurons
Cenpn	-0.0261242448675053	0.328871798113376	0.00387184811434294	0.950384309900253	0.98945131925555	pseudobulk	edgeR	LRT	Interneurons
Coil	-0.0092157001259681	3.81865291494659	0.00385164697464102	0.95051374611469	0.989514575188425	pseudobulk	edgeR	LRT	Interneurons
Nacc2	-0.0123590925147839	5.16039114481153	0.00384783061177529	0.950538237206633	0.989514575188425	pseudobulk	edgeR	LRT	Interneurons
Gm14321	-0.0289291707458361	0.109885316801276	0.00383578562198172	0.950615614683302	0.989514575188425	pseudobulk	edgeR	LRT	Interneurons
Mfsd10	-0.00887933838748841	4.65803154129927	0.00383527406070439	0.950618903670412	0.989514575188425	pseudobulk	edgeR	LRT	Interneurons
Ypel4	-0.00954460662296528	6.07010123203365	0.00382835467956255	0.950663412181357	0.98951566774662	pseudobulk	edgeR	LRT	Interneurons
Nars2	0.00650522897093634	6.03983072128596	0.00379643828444731	0.950869237108743	0.98968466171736	pseudobulk	edgeR	LRT	Interneurons
Tfe3	-0.0102626174236806	3.93379827567536	0.00378319568882013	0.950954891825316	0.989728570277946	pseudobulk	edgeR	LRT	Interneurons
A930004D18Rik	0.0231277021315417	1.01718534443538	0.00377357037390436	0.951017244005721	0.989731030694814	pseudobulk	edgeR	LRT	Interneurons
Aco2	-0.0066233736704234	6.6494062597774	0.00376764054540857	0.951055696800455	0.989731030694814	pseudobulk	edgeR	LRT	Interneurons
Ndufaf6	0.00806129025195466	4.81666080277882	0.00376182143711157	0.951093461154675	0.989731030694814	pseudobulk	edgeR	LRT	Interneurons
Amn	0.0113423911689004	2.67280507674042	0.00375384220878611	0.95114529176788	0.989731030694814	pseudobulk	edgeR	LRT	Interneurons
Zfp608	0.00670428256136571	7.50283065410872	0.00374899447817256	0.951176808139143	0.989731030694814	pseudobulk	edgeR	LRT	Interneurons
Klhl28	-0.00774136882012416	5.01805072357508	0.00374265310017208	0.951218065997392	0.989731030694814	pseudobulk	edgeR	LRT	Interneurons
Pdcd11	-0.00711455955682155	5.0171614280333	0.00372306025388003	0.951345761833118	0.989759729799409	pseudobulk	edgeR	LRT	Interneurons
Mesd	-0.00936443957399066	3.8652847526434	0.00372111247065376	0.951358474867672	0.989759729799409	pseudobulk	edgeR	LRT	Interneurons
Ddi2	-0.00695293114519487	5.89306790341729	0.00371841949788965	0.951376057200134	0.989759729799409	pseudobulk	edgeR	LRT	Interneurons
Gm14703	0.0123109114650918	2.96036809024364	0.00370688483550197	0.951451439044853	0.989771820780546	pseudobulk	edgeR	LRT	Interneurons
Lrrc39	-0.0290409240898677	0.467905381642834	0.00370334144762818	0.951474619581211	0.989771820780546	pseudobulk	edgeR	LRT	Interneurons
Atp8b4	-0.0416804828052539	-0.887431427083719	0.00369171438279947	0.951550761121071	0.98980580565424	pseudobulk	edgeR	LRT	Interneurons
Uap1	0.00854433020205576	4.2139084775578	0.00367491011866594	0.951661019285585	0.989844100874587	pseudobulk	edgeR	LRT	Interneurons
Drd5	0.0466516726235754	-0.842982502039886	0.00367285469746648	0.951674522914734	0.989844100874587	pseudobulk	edgeR	LRT	Interneurons
Sult4a1	-0.00826176504213728	5.85087576835928	0.00365984897321781	0.9517600554945	0.989887845037195	pseudobulk	edgeR	LRT	Interneurons
Zfp410	0.00814849760020374	4.93977993763012	0.00365110106306776	0.951817672246324	0.989902552385536	pseudobulk	edgeR	LRT	Interneurons
Cd164	-0.0142625883986033	5.07697770608314	0.0036359431156221	0.951917671973256	0.989945390926028	pseudobulk	edgeR	LRT	Interneurons
Hsd17b4	-0.00690397591768424	5.49554822396908	0.00362541666211236	0.951987240032036	0.989945390926028	pseudobulk	edgeR	LRT	Interneurons
Zfp560	-0.0114951696505184	4.43509756918394	0.00362438977647184	0.95199403201835	0.989945390926028	pseudobulk	edgeR	LRT	Interneurons
Vmn1r88	-0.0150826925472385	2.28432508609721	0.00360491868121215	0.952123000192077	0.989945390926028	pseudobulk	edgeR	LRT	Interneurons
Znhit1	-0.0100021113651943	3.8282332468271	0.00360295241635811	0.95213604329718	0.989945390926028	pseudobulk	edgeR	LRT	Interneurons
Mtx1	0.00812673478789179	4.15385955274538	0.00360235260591035	0.95214002281633	0.989945390926028	pseudobulk	edgeR	LRT	Interneurons
Wdr55	-0.0136318635392977	1.97774306120544	0.00359885917395908	0.95216320704818	0.989945390926028	pseudobulk	edgeR	LRT	Interneurons
Abcc12	0.0485235897646005	-0.93727122369645	0.00358587907976116	0.952249448793484	0.98995407873389	pseudobulk	edgeR	LRT	Interneurons
Smyd3	-0.00555563219263548	8.44207150185012	0.00357863044811024	0.952297677991623	0.98995407873389	pseudobulk	edgeR	LRT	Interneurons
Sbno1	-0.00601924356698023	6.76902438312495	0.00357419972082784	0.952327182238847	0.98995407873389	pseudobulk	edgeR	LRT	Interneurons
Mtpap	0.00713563002750401	5.68124111184035	0.00357145390008906	0.952345475892096	0.98995407873389	pseudobulk	edgeR	LRT	Interneurons
Zscan22	-0.0103944714284854	4.00144952990347	0.00354847174533823	0.95249886891638	0.990044119509257	pseudobulk	edgeR	LRT	Interneurons
Mthfsd	0.00769525761619833	4.49420180376503	0.00354545212326696	0.952519060212121	0.990044119509257	pseudobulk	edgeR	LRT	Interneurons
Ccdc169	0.0273428784447241	0.0851175110523463	0.00353350201411429	0.952599051732956	0.990082065499963	pseudobulk	edgeR	LRT	Interneurons
Slc30a9	-0.00586343288811454	6.68172531196036	0.00352063584919282	0.952685327036078	0.990126538765951	pseudobulk	edgeR	LRT	Interneurons
Agmo	0.0226143465468414	1.61024959750833	0.00350510323677522	0.952789693511357	0.990176750769666	pseudobulk	edgeR	LRT	Interneurons
Sin3a	-0.00786450581030893	4.80140186591456	0.00349900065303554	0.95283076137411	0.990176750769666	pseudobulk	edgeR	LRT	Interneurons
Aamdc	0.0100311807910136	3.71104966656566	0.0034892041451311	0.952896763043006	0.990176750769666	pseudobulk	edgeR	LRT	Interneurons
Sdcbp	-0.00727340978029338	5.18004826865351	0.00348759813473043	0.952907592027095	0.990176750769666	pseudobulk	edgeR	LRT	Interneurons
Trp63	0.0526720132253685	-0.883982054756687	0.00347384475406365	0.953000430775788	0.990228029404186	pseudobulk	edgeR	LRT	Interneurons
Cldn34c1	0.0110430200465379	3.8268782840064	0.00345753417483774	0.953110770619191	0.990281855120737	pseudobulk	edgeR	LRT	Interneurons
C130074G19Rik	-0.0518809543911967	-1.15214576015825	0.00344744868368352	0.953179128915639	0.990281855120737	pseudobulk	edgeR	LRT	Interneurons
Inpp1	0.00739819397489789	5.25107514432909	0.00344692065967367	0.953182710563752	0.990281855120737	pseudobulk	edgeR	LRT	Interneurons
Ambra1	-0.0058064268666045	7.64032840832361	0.00342309785867467	0.953344590745835	0.990378710494333	pseudobulk	edgeR	LRT	Interneurons
Dipk1a	-0.00687898873280299	5.67743765624849	0.00342040407199207	0.953362931029681	0.990378710494333	pseudobulk	edgeR	LRT	Interneurons
Gm15138	-0.0184556805213605	1.45919613613427	0.00340909995805605	0.953439972693272	0.99041355619568	pseudobulk	edgeR	LRT	Interneurons
Bicral	0.0059299843017922	6.49219165845767	0.00339643456075223	0.953526444403369	0.990458194006401	pseudobulk	edgeR	LRT	Interneurons
Crem	0.00925662431148936	5.20791948070816	0.00338395059895902	0.95361183584107	0.990501705682465	pseudobulk	edgeR	LRT	Interneurons
Mrpl32	0.00947564768881137	3.33729810752953	0.00337614732901925	0.953665291206771	0.990512043403292	pseudobulk	edgeR	LRT	Interneurons
Mov10l1	0.0317888809820994	-0.335878262596822	0.00336693404875721	0.953728485538606	0.990532494970055	pseudobulk	edgeR	LRT	Interneurons
Dlx6	0.0109734235182283	3.60931318947635	0.0033571353145474	0.953795790798849	0.990557214043924	pseudobulk	edgeR	LRT	Interneurons
Rabgap1l	0.0055391960426103	8.71379540885534	0.00335058743038985	0.953840821661788	0.99055879901561	pseudobulk	edgeR	LRT	Interneurons
Pknox2	-0.00571528731076641	8.07632317283372	0.00334308894335678	0.95389244423685	0.990567228989731	pseudobulk	edgeR	LRT	Interneurons
Skint6	-0.0164285943133808	1.37573181782394	0.00333136814080848	0.953973251414559	0.990605963490586	pseudobulk	edgeR	LRT	Interneurons
Poc1a	0.0136895447050727	2.55625903590598	0.0033028164067721	0.95417069566389	0.990626355603771	pseudobulk	edgeR	LRT	Interneurons
Cebpg	-0.00800952036479663	4.04771670963302	0.00329782668406153	0.954205288942571	0.990626355603771	pseudobulk	edgeR	LRT	Interneurons
Bves	-0.0172606580877477	1.42346890603295	0.00329594790514331	0.954218321144127	0.990626355603771	pseudobulk	edgeR	LRT	Interneurons
Asic1	0.0102626684885337	4.94148704827238	0.00328502738654279	0.954294145516809	0.990626355603771	pseudobulk	edgeR	LRT	Interneurons
Rpl3l	0.0506712511317297	-1.0414156421237	0.00328439826187754	0.95429851756368	0.990626355603771	pseudobulk	edgeR	LRT	Interneurons
Dmrta2	0.0399979634827616	-0.79134035258272	0.00328022526328065	0.954327528093941	0.990626355603771	pseudobulk	edgeR	LRT	Interneurons
Luc7l2	0.00506921444084425	9.2218463486123	0.00327857784184893	0.954338986002943	0.990626355603771	pseudobulk	edgeR	LRT	Interneurons
Taf7l	0.0421026662991223	-0.550047343926743	0.00327829537560387	0.954340950861642	0.990626355603771	pseudobulk	edgeR	LRT	Interneurons
Atp10b	0.0247604525114563	1.24062736628177	0.00325713583160869	0.95448838064889	0.990734224060657	pseudobulk	edgeR	LRT	Interneurons
Tmem213	-0.0868633093397652	-1.7077322679398	0.00324134696769018	0.954598703306645	0.990743794618804	pseudobulk	edgeR	LRT	Interneurons
Gm26833	0.0839765524370463	-1.46962678959171	0.00324062053739382	0.954603785624435	0.990743794618804	pseudobulk	edgeR	LRT	Interneurons
Adgrf4	0.0121851442489246	2.25099478636374	0.00323595591997761	0.954636434271381	0.990743794618804	pseudobulk	edgeR	LRT	Interneurons
Fbxo15	-0.0455134477609709	-0.437790217208071	0.00321828330009488	0.954760343347484	0.990743794618804	pseudobulk	edgeR	LRT	Interneurons
Gm30684	-0.0254289219514199	0.225388672404689	0.0032179904053935	0.954762399808671	0.990743794618804	pseudobulk	edgeR	LRT	Interneurons
2310034O05Rik	0.0839837981272375	-1.70479453119032	0.00321144675008966	0.95480836837817	0.990743794618804	pseudobulk	edgeR	LRT	Interneurons
Itih4	0.0839837981272375	-1.70479453119032	0.00321144675008966	0.95480836837817	0.990743794618804	pseudobulk	edgeR	LRT	Interneurons
Zfp960	-0.0214715270457575	0.853341701587617	0.00320613695023297	0.954845703768942	0.990743794618804	pseudobulk	edgeR	LRT	Interneurons
Iqschfp	-0.0127527780897436	3.59560505120068	0.00319071971592599	0.954954284812855	0.99077517050412	pseudobulk	edgeR	LRT	Interneurons
Bbs12	-0.00971366343735206	3.4984064486948	0.00318948795724872	0.954962971227696	0.99077517050412	pseudobulk	edgeR	LRT	Interneurons
Gm4632	0.0208442496604735	0.506141810699374	0.00316457173906981	0.955139044119329	0.990851611113359	pseudobulk	edgeR	LRT	Interneurons
Utp20	-0.00764814205308819	5.0631400790726	0.00316060905795545	0.955167110795927	0.990851611113359	pseudobulk	edgeR	LRT	Interneurons
Gm35455	-0.0571263088091582	-1.47383160319645	0.00316059624714082	0.955167201560328	0.990851611113359	pseudobulk	edgeR	LRT	Interneurons
Eloc	0.00651633710587287	4.74010117847392	0.00315081666061179	0.955236543683983	0.990878399231919	pseudobulk	edgeR	LRT	Interneurons
Zfp207	-0.00562611901143307	7.06541851450993	0.00312279511078373	0.955435830391487	0.991039971854757	pseudobulk	edgeR	LRT	Interneurons
Prss48	0.0509301960394245	-1.21251769804825	0.00310809773426612	0.95554071542819	0.991103614685881	pseudobulk	edgeR	LRT	Interneurons
6530437J22Rik	0.0221763630580666	0.934118953166683	0.00307668684770235	0.955765710428681	0.991291826208292	pseudobulk	edgeR	LRT	Interneurons
Srp72	0.0071884790884526	4.95714206049712	0.0030300610448295	0.956101824373272	0.991576553235526	pseudobulk	edgeR	LRT	Interneurons
Ltn1	-0.00579045228804688	5.65527199275334	0.00302653717453527	0.95612733217471	0.991576553235526	pseudobulk	edgeR	LRT	Interneurons
Zscan21	-0.00823550421507727	4.25825672267367	0.00300427995579078	0.956288788041719	0.9916988256022	pseudobulk	edgeR	LRT	Interneurons
St8sia3os	-0.0139790640821498	2.42070247201723	0.00299059152920655	0.956388383160687	0.991756938388016	pseudobulk	edgeR	LRT	Interneurons
Iqcm	-0.0116911706101753	3.11670763306838	0.00298412818705174	0.956435489006818	0.991760617961391	pseudobulk	edgeR	LRT	Interneurons
Mamdc2	-0.0307064055947855	0.14114218953236	0.0029705809716285	0.956534389528063	0.991802683868791	pseudobulk	edgeR	LRT	Interneurons
Trim37	-0.00567255083256087	6.88009287945118	0.00296536799305791	0.956572506770868	0.991802683868791	pseudobulk	edgeR	LRT	Interneurons
Cox5a	-0.00659826818975931	5.92359832112519	0.00296069084801687	0.956606734614718	0.991802683868791	pseudobulk	edgeR	LRT	Interneurons
Slc25a36	0.00531556395254442	7.20127372785193	0.00295004744064364	0.956684725402926	0.991838380507205	pseudobulk	edgeR	LRT	Interneurons
Spdef	-0.0215228578642314	0.64675615204384	0.0029262220311046	0.956859821906074	0.99193274701267	pseudobulk	edgeR	LRT	Interneurons
Topors	0.00859240288758402	3.83500472972701	0.00292351643196387	0.956879750890857	0.99193274701267	pseudobulk	edgeR	LRT	Interneurons
Adam17	0.00841753517145623	4.36657659160794	0.00291867821685088	0.956915411434128	0.99193274701267	pseudobulk	edgeR	LRT	Interneurons
Ube2ql1	-0.00811609581846954	5.55911901483664	0.00290453242970301	0.957019844735277	0.99193274701267	pseudobulk	edgeR	LRT	Interneurons
Tmprss7	0.0265860211325465	0.423304573332193	0.00289737348855112	0.957072793845187	0.99193274701267	pseudobulk	edgeR	LRT	Interneurons
Cops7a	0.00600528728682785	5.08387382631397	0.00289400534917028	0.957097728040607	0.99193274701267	pseudobulk	edgeR	LRT	Interneurons
Gm35154	-0.0285930496307675	-0.306304690977868	0.0028903480411282	0.957124819424424	0.99193274701267	pseudobulk	edgeR	LRT	Interneurons
Tax1bp3	0.0192356839506105	0.86110691936204	0.00288886560756296	0.957135805395767	0.99193274701267	pseudobulk	edgeR	LRT	Interneurons
Cep112	0.0056076320078233	6.97147933089843	0.00288454604760346	0.957167832782088	0.99193274701267	pseudobulk	edgeR	LRT	Interneurons
Rbm46os	0.0444481583379161	-0.79370640469866	0.00287693226044095	0.957224343832616	0.991946162603534	pseudobulk	edgeR	LRT	Interneurons
D2hgdh	0.0101546355294654	3.29887219847637	0.00286371368594285	0.95732263314821	0.991981921413089	pseudobulk	edgeR	LRT	Interneurons
Gm50431	-0.0152807292441933	1.77312798893948	0.00285589139984133	0.957380904466266	0.991981921413089	pseudobulk	edgeR	LRT	Interneurons
Cd320	-0.00858490301555598	3.37911084712858	0.00285473139746761	0.95738955259575	0.991981921413089	pseudobulk	edgeR	LRT	Interneurons
Extl2	-0.00658568111973415	4.96631550861368	0.00284301959495226	0.957476966129247	0.991986035897704	pseudobulk	edgeR	LRT	Interneurons
Lrch3	0.00509643908994294	7.03941002542941	0.00284034852935644	0.957496927468316	0.991986035897704	pseudobulk	edgeR	LRT	Interneurons
Lipk	-0.0304008147194537	-0.23204488945482	0.00283565561050203	0.957532021279055	0.991986035897704	pseudobulk	edgeR	LRT	Interneurons
Nfkbib	-0.00947242952432631	3.20127498797576	0.00282955631232262	0.95757767559283	0.991986035897704	pseudobulk	edgeR	LRT	Interneurons
Dnajb14	-0.00582729068148569	5.61146847686425	0.00282506030712248	0.957611360579363	0.991986035897704	pseudobulk	edgeR	LRT	Interneurons
Rnf138	0.00598679704079434	5.4861829143789	0.00281503353476875	0.957686580151725	0.99201882277761	pseudobulk	edgeR	LRT	Interneurons
Hectd2os	-0.0146412536893849	2.30188073111569	0.0028034786120239	0.957773430518252	0.992063653874538	pseudobulk	edgeR	LRT	Interneurons
Fpr3	-0.0321459155935347	-0.334148502992357	0.00278605161235745	0.957904757415982	0.992154547677955	pseudobulk	edgeR	LRT	Interneurons
Ahctf1	-0.00559219848702065	6.11317101181413	0.00276870170331867	0.958035913157866	0.992240579416687	pseudobulk	edgeR	LRT	Interneurons
Xlr3a	0.0243494432117355	0.286706976044656	0.00275941306592475	0.958106299515808	0.992240579416687	pseudobulk	edgeR	LRT	Interneurons
Nrxn3	0.0045083201758016	13.348126092469	0.00275779735147808	0.958118555011431	0.992240579416687	pseudobulk	edgeR	LRT	Interneurons
Mapk14	0.00577193292510886	6.67577735403862	0.00274480469831673	0.958217237870102	0.992275051260785	pseudobulk	edgeR	LRT	Interneurons
Pex6	-0.00808450437349968	4.73431762531525	0.00274194341273581	0.958239001586462	0.992275051260785	pseudobulk	edgeR	LRT	Interneurons
Gm19426	0.0201270394054827	0.507366291930729	0.00273094960331211	0.958322729601661	0.992290159711842	pseudobulk	edgeR	LRT	Interneurons
Zfp229	0.015261093779489	2.11971004279157	0.00272616104918644	0.958359251692132	0.992290159711842	pseudobulk	edgeR	LRT	Interneurons
Cyfip2	-0.0056430388349106	7.90680173749956	0.00272287484220612	0.958384334060482	0.992290159711842	pseudobulk	edgeR	LRT	Interneurons
Sycp2	-0.0150644059223876	3.90250908074894	0.00271275346053912	0.958461682225072	0.992325120161088	pseudobulk	edgeR	LRT	Interneurons
Gm40909	-0.0420506254668527	-0.588853076202713	0.00270130788309331	0.958549324492473	0.99235362082683	pseudobulk	edgeR	LRT	Interneurons
Wdfy1	0.00696111020284616	5.6007127356689	0.00269777983205088	0.958576377375612	0.99235362082683	pseudobulk	edgeR	LRT	Interneurons
Tusc3	0.00642529979666877	6.9255075479461	0.00268378919440693	0.958683831771226	0.992419739286158	pseudobulk	edgeR	LRT	Interneurons
C230072F16Rik	-0.0365895222222295	-0.666807384578344	0.00265622222899697	0.958896383478101	0.992528362060041	pseudobulk	edgeR	LRT	Interneurons
Flt3l	-0.0212844099812077	1.0931296368816	0.00265507231414031	0.958905273726417	0.992528362060041	pseudobulk	edgeR	LRT	Interneurons
Sorcs1	0.00917639512977934	8.52289462461198	0.00265028668143685	0.9589422932701	0.992528362060041	pseudobulk	edgeR	LRT	Interneurons
Cul4a	0.00588162899940902	5.88874590593559	0.00264759535273074	0.958963126925154	0.992528362060041	pseudobulk	edgeR	LRT	Interneurons
Kcnrg	-0.0198598372708611	0.720450197457888	0.00263683265791403	0.959046547575743	0.992530017937385	pseudobulk	edgeR	LRT	Interneurons
K230015D01Rik	0.0280387975110089	0.24364376678084	0.00263292475848864	0.959076879572658	0.992530017937385	pseudobulk	edgeR	LRT	Interneurons
Gsg1l2	0.0553357982275203	-1.3364039316511	0.00263052710236522	0.959095500665745	0.992530017937385	pseudobulk	edgeR	LRT	Interneurons
Taf4b	0.00638731873142677	4.38934059162684	0.00262025965814883	0.959175337872848	0.992567525702262	pseudobulk	edgeR	LRT	Interneurons
Uck1	-0.0101866919775991	2.987725003918	0.00260313549982039	0.959308840963146	0.992657655061604	pseudobulk	edgeR	LRT	Interneurons
Tti2	0.00833173737052213	3.63177514734994	0.0025979149471862	0.95934962886515	0.992657655061604	pseudobulk	edgeR	LRT	Interneurons
Sdf2	0.00719979554133053	4.42858175272664	0.00259145703958996	0.959400141048852	0.992664810121844	pseudobulk	edgeR	LRT	Interneurons
Serinc3	-0.00717445508688753	5.60048032957253	0.00257656297039688	0.959516879970832	0.992711774843619	pseudobulk	edgeR	LRT	Interneurons
Zfp445	0.00547125237663546	7.02561616268054	0.00256283940299618	0.959624744377062	0.992711774843619	pseudobulk	edgeR	LRT	Interneurons
Kcnk12	0.00630781425660468	4.83595793905138	0.00255915525694306	0.959653750271126	0.992711774843619	pseudobulk	edgeR	LRT	Interneurons
Ubxn2a	0.0081981761273191	4.89667931913686	0.0025590348365041	0.959654698714405	0.992711774843619	pseudobulk	edgeR	LRT	Interneurons
Wdr48	-0.00610801722101063	5.25684513288407	0.00255791391079629	0.959663528309671	0.992711774843619	pseudobulk	edgeR	LRT	Interneurons
Gm32884	-0.0435346810839612	-1.08899486798294	0.00254176488795999	0.95979095099566	0.992792842786808	pseudobulk	edgeR	LRT	Interneurons
Rab34	-0.00729303248261822	4.89040476820128	0.00253229189149806	0.959865885882914	0.992792842786808	pseudobulk	edgeR	LRT	Interneurons
Mrpl47	0.00783730889115665	3.3520794366843	0.00253143060735384	0.959872705920717	0.992792842786808	pseudobulk	edgeR	LRT	Interneurons
Neurl2	-0.023660591164198	0.221929370762798	0.00249586398545665	0.960155361397165	0.993040082836795	pseudobulk	edgeR	LRT	Interneurons
Pycr1	-0.018217330399433	0.584221683880055	0.00248763309253053	0.960221061187523	0.993062924335879	pseudobulk	edgeR	LRT	Interneurons
Zfp52	0.0086639587359545	4.04109833768055	0.00246027750018563	0.960440202730255	0.993156075535632	pseudobulk	edgeR	LRT	Interneurons
4732487G21Rik	0.0327501245601001	-0.625140194755226	0.00245961892382063	0.960445493502351	0.993156075535632	pseudobulk	edgeR	LRT	Interneurons
Cdk19	-0.00585635214753593	5.62370261074216	0.00245855421675634	0.960454048488507	0.993156075535632	pseudobulk	edgeR	LRT	Interneurons
Hsf3	-0.0227954137525412	-0.017627033306212	0.00245462862788393	0.960485606890712	0.993156075535632	pseudobulk	edgeR	LRT	Interneurons
Cebpd	-0.0256206102786717	-0.0329853985088636	0.00244136421608143	0.960592429085371	0.993185172173947	pseudobulk	edgeR	LRT	Interneurons
Spcs1	-0.0096159120283307	3.38430602349444	0.00244030317643062	0.960600986499832	0.993185172173947	pseudobulk	edgeR	LRT	Interneurons
Gm32364	0.0203596630498912	1.21394763836677	0.00241994296490766	0.960765556805911	0.993310219448476	pseudobulk	edgeR	LRT	Interneurons
