gene	logFC	logCPM	LR	PValue	FDR	de_family	de_method	de_type
Iws1	0.037709134	6.485636872	0.152143259	0.69649554	0.911410069	pseudobulk	edgeR	LRT
Ybx1	-0.042315547	6.290634754	0.152106695	0.6965302	0.911410069	pseudobulk	edgeR	LRT
Prkag1	0.052563548	5.695149254	0.152054162	0.696580006	0.911410069	pseudobulk	edgeR	LRT
Dennd4a	-0.031292899	6.943723186	0.15202993	0.696602984	0.911410069	pseudobulk	edgeR	LRT
Peak1	-0.039215356	7.897039031	0.152010957	0.696620976	0.911410069	pseudobulk	edgeR	LRT
Atpif1	0.036315395	6.668540962	0.1520011	0.696630323	0.911410069	pseudobulk	edgeR	LRT
Atp6v1g2	0.051004205	6.12064267	0.151836554	0.696786424	0.911410069	pseudobulk	edgeR	LRT
Dyrk1a	0.028547393	7.361339066	0.151201926	0.697389391	0.911875229	pseudobulk	edgeR	LRT
Ttc37	-0.03363889	6.945301073	0.151046653	0.697537139	0.911875229	pseudobulk	edgeR	LRT
Cox5a	-0.037853892	7.41268494	0.150602832	0.697959935	0.912169609	pseudobulk	edgeR	LRT
Ptprn2	-0.023215195	9.720341659	0.150215259	0.698329734	0.91239458	pseudobulk	edgeR	LRT
Ypel4	-0.041825792	6.331849623	0.149873463	0.698656311	0.912562969	pseudobulk	edgeR	LRT
Tmsb10	0.053888185	6.032316751	0.149488759	0.699024398	0.912785466	pseudobulk	edgeR	LRT
Ddi2	0.040699916	6.129520832	0.14901307	0.699480293	0.912937859	pseudobulk	edgeR	LRT
Dcc	-0.070017456	8.849349424	0.148629021	0.699848973	0.912937859	pseudobulk	edgeR	LRT
1110004F10Rik	-0.028366431	7.055136779	0.14858839	0.699888009	0.912937859	pseudobulk	edgeR	LRT
Ilkap	-0.04608339	5.978688094	0.148542392	0.69993221	0.912937859	pseudobulk	edgeR	LRT
Hspa5	-0.108516239	6.572626988	0.148090442	0.70036692	0.913246808	pseudobulk	edgeR	LRT
Ndufv1	-0.053542731	6.175449519	0.147267337	0.701160588	0.913580265	pseudobulk	edgeR	LRT
Cadm1	0.029490681	9.658113131	0.147224673	0.701201795	0.913580265	pseudobulk	edgeR	LRT
Myef2	-0.040390248	6.608459675	0.146896301	0.701519186	0.913580265	pseudobulk	edgeR	LRT
Psmc5	-0.046412515	5.694615432	0.146860237	0.701554069	0.913580265	pseudobulk	edgeR	LRT
Fbxw4	0.043530891	6.122813048	0.146732985	0.701677192	0.913580265	pseudobulk	edgeR	LRT
Mrpl1	-0.042010485	5.850573606	0.146476986	0.701925071	0.913580265	pseudobulk	edgeR	LRT
Tmtc1	0.053391389	6.693141294	0.146210003	0.702183849	0.913580265	pseudobulk	edgeR	LRT
Pds5b	-0.03635407	7.027373015	0.145913266	0.702471786	0.913580265	pseudobulk	edgeR	LRT
Cap1	-0.052339928	5.972598521	0.14575561	0.702624903	0.913580265	pseudobulk	edgeR	LRT
Thoc1	0.036077616	7.127944854	0.145299692	0.703068229	0.913580265	pseudobulk	edgeR	LRT
Rabgap1l	-0.024325786	8.898749089	0.145217954	0.703147794	0.913580265	pseudobulk	edgeR	LRT
Ubl3	-0.037225862	6.556369474	0.145128645	0.703234757	0.913580265	pseudobulk	edgeR	LRT
Actr3b	0.037787758	6.511567489	0.145041159	0.703319975	0.913580265	pseudobulk	edgeR	LRT
Olfm2	0.040474041	6.759082948	0.144350136	0.703994123	0.913580265	pseudobulk	edgeR	LRT
Unc80	-0.031760337	8.726902062	0.144344324	0.703999801	0.913580265	pseudobulk	edgeR	LRT
Nova2	-0.040681139	5.939994874	0.144292095	0.70405083	0.913580265	pseudobulk	edgeR	LRT
Tmem234	-0.040768609	6.11764338	0.144018729	0.704318092	0.913580265	pseudobulk	edgeR	LRT
Usp32	0.03051069	7.509576014	0.143977442	0.704358483	0.913580265	pseudobulk	edgeR	LRT
Snhg11	0.032489694	12.70118773	0.143952331	0.704383051	0.913580265	pseudobulk	edgeR	LRT
Suz12	0.047239458	5.732709452	0.14344335	0.704881571	0.913970038	pseudobulk	edgeR	LRT
Gabrg3	-0.02183683	11.40169521	0.142718953	0.705592828	0.914151389	pseudobulk	edgeR	LRT
Ube4a	-0.032368856	6.909044491	0.142513604	0.705794828	0.914151389	pseudobulk	edgeR	LRT
Pbrm1	0.034947429	6.8904252	0.142375736	0.705930539	0.914151389	pseudobulk	edgeR	LRT
Hps5	-0.040262859	5.911313143	0.14231748	0.705987907	0.914151389	pseudobulk	edgeR	LRT
Tatdn3	-0.042899935	5.936779665	0.14229339	0.706011634	0.914151389	pseudobulk	edgeR	LRT
Luc7l	-0.042016015	6.770406751	0.141735879	0.706561376	0.914606649	pseudobulk	edgeR	LRT
Atp6v0d1	-0.041175321	6.628377344	0.141283109	0.707008746	0.914929176	pseudobulk	edgeR	LRT
Actn4	-0.045211588	5.739136899	0.14094628	0.707342088	0.914963733	pseudobulk	edgeR	LRT
Trim9	0.021151542	8.837874681	0.140728636	0.707557721	0.914963733	pseudobulk	edgeR	LRT
Pip4p1	-0.045873188	6.06036223	0.140507006	0.7077775	0.914963733	pseudobulk	edgeR	LRT
Trappc9	0.026969858	7.596581409	0.140441553	0.707842443	0.914963733	pseudobulk	edgeR	LRT
Scyl2	0.041699776	6.223600345	0.139587115	0.708691821	0.914963733	pseudobulk	edgeR	LRT
Guf1	-0.035230043	6.822484936	0.139573701	0.708705179	0.914963733	pseudobulk	edgeR	LRT
Camkmt	-0.027621573	7.684714789	0.139106696	0.709170697	0.914963733	pseudobulk	edgeR	LRT
Wdpcp	-0.045291656	6.406768257	0.138840218	0.709436726	0.914963733	pseudobulk	edgeR	LRT
Tm9sf3	-0.042188088	6.131295414	0.138675846	0.709600965	0.914963733	pseudobulk	edgeR	LRT
Rpl21	-0.042302918	6.399993105	0.138444055	0.709832758	0.914963733	pseudobulk	edgeR	LRT
Mapk8	0.026376723	7.486878011	0.13786862	0.710409154	0.914963733	pseudobulk	edgeR	LRT
Rab6a	-0.035561489	7.526907893	0.137493578	0.710785559	0.914963733	pseudobulk	edgeR	LRT
Nin	0.029138876	7.40401199	0.136856788	0.711426004	0.914963733	pseudobulk	edgeR	LRT
Gm26691	0.037411306	7.725547322	0.136649245	0.711635104	0.914963733	pseudobulk	edgeR	LRT
Pde5a	0.034931107	7.523514753	0.136240118	0.712047829	0.914963733	pseudobulk	edgeR	LRT
Cramp1l	0.039424276	6.06224796	0.136084571	0.712204929	0.914963733	pseudobulk	edgeR	LRT
Slc35e2	-0.038730942	6.003291463	0.13580664	0.712485889	0.914963733	pseudobulk	edgeR	LRT
Senp6	0.027536093	7.217380856	0.135714253	0.712579356	0.914963733	pseudobulk	edgeR	LRT
Etnk1	0.02953202	7.680335201	0.135604557	0.71269038	0.914963733	pseudobulk	edgeR	LRT
Mbp	0.093713419	7.425208959	0.135320759	0.712977851	0.914963733	pseudobulk	edgeR	LRT
Top3b	0.040682727	5.910395701	0.134826365	0.713479462	0.914963733	pseudobulk	edgeR	LRT
Dagla	-0.046927842	5.707210655	0.134653134	0.713655469	0.914963733	pseudobulk	edgeR	LRT
Gabarapl2	-0.053330791	5.622266831	0.134443615	0.713868518	0.914963733	pseudobulk	edgeR	LRT
Acyp2	0.029654423	7.825971357	0.134056931	0.714262209	0.914963733	pseudobulk	edgeR	LRT
Zdhhc3	-0.045533465	5.543663059	0.134049418	0.714269864	0.914963733	pseudobulk	edgeR	LRT
Ap4s1	0.043598556	5.979618738	0.133997825	0.714322444	0.914963733	pseudobulk	edgeR	LRT
Cdk7	0.039558683	5.85667159	0.133515971	0.714814055	0.914963733	pseudobulk	edgeR	LRT
Map4	0.026788049	7.718752459	0.133221204	0.715115288	0.914963733	pseudobulk	edgeR	LRT
Prdm2	0.034216431	6.590161068	0.133062998	0.71527712	0.914963733	pseudobulk	edgeR	LRT
Wdr70	0.036312795	6.850218158	0.133004945	0.71533653	0.914963733	pseudobulk	edgeR	LRT
Nxph1	0.024789796	11.70382606	0.132891998	0.715452161	0.914963733	pseudobulk	edgeR	LRT
Suco	-0.038511448	6.409306751	0.132844542	0.715500762	0.914963733	pseudobulk	edgeR	LRT
Runx1t1	0.027730002	8.073029049	0.132761244	0.715586091	0.914963733	pseudobulk	edgeR	LRT
Large1	-0.017905149	9.872895458	0.132729178	0.715618948	0.914963733	pseudobulk	edgeR	LRT
Brinp2	-0.02991514	8.192439116	0.132535609	0.715817385	0.914963733	pseudobulk	edgeR	LRT
Dusp11	0.032454858	6.910464452	0.132523574	0.715829727	0.914963733	pseudobulk	edgeR	LRT
Ccnt1	-0.036554293	6.257285344	0.132312585	0.71604622	0.914963733	pseudobulk	edgeR	LRT
Cc2d2a	0.042291041	5.980486953	0.13204812	0.716317859	0.914963733	pseudobulk	edgeR	LRT
Kdm5b	0.033644235	6.731833784	0.132002562	0.716364683	0.914963733	pseudobulk	edgeR	LRT
Fndc3a	0.034409844	7.012643993	0.131962293	0.71640608	0.914963733	pseudobulk	edgeR	LRT
Dync1li2	-0.035522336	6.870518691	0.131825486	0.716546771	0.914963733	pseudobulk	edgeR	LRT
Hs3st4	0.086869922	6.810562939	0.131657818	0.716719311	0.914963733	pseudobulk	edgeR	LRT
Prpf19	-0.049035004	6.088750613	0.13160066	0.716778159	0.914963733	pseudobulk	edgeR	LRT
Spock3	0.022432802	9.800601983	0.13159994	0.7167789	0.914963733	pseudobulk	edgeR	LRT
Wdr41	-0.03733886	6.002050991	0.131557903	0.716822189	0.914963733	pseudobulk	edgeR	LRT
Rabep1	0.027613081	7.728135345	0.131462068	0.716920907	0.914963733	pseudobulk	edgeR	LRT
Sucla2	0.035892476	6.599992148	0.131334805	0.717052062	0.914963733	pseudobulk	edgeR	LRT
Cx3cl1	0.043296797	6.76683034	0.131145095	0.717247708	0.914963733	pseudobulk	edgeR	LRT
Cdip1	0.034713869	6.963293689	0.13097938	0.717418737	0.914963733	pseudobulk	edgeR	LRT
Cetn3	-0.042807134	5.904000318	0.13072596	0.717680523	0.914963733	pseudobulk	edgeR	LRT
Cyfip1	-0.030728885	6.816040134	0.130613115	0.717797185	0.914963733	pseudobulk	edgeR	LRT
Ube2d1	0.033166258	6.527009471	0.130464171	0.717951255	0.914963733	pseudobulk	edgeR	LRT
Hint1	-0.0381097	6.034426526	0.129898908	0.718536878	0.914963733	pseudobulk	edgeR	LRT
Arid4a	0.035809735	6.585791878	0.129855854	0.718581541	0.914963733	pseudobulk	edgeR	LRT
Hnrnpul1	0.053718226	5.635143725	0.129611171	0.718835531	0.914963733	pseudobulk	edgeR	LRT
Naa16	-0.038071577	6.229824788	0.129532567	0.718917182	0.914963733	pseudobulk	edgeR	LRT
Sfmbt2	-0.0512574	5.994522501	0.129490514	0.718960877	0.914963733	pseudobulk	edgeR	LRT
Atp5g1	-0.040247394	6.671697194	0.129451586	0.719001333	0.914963733	pseudobulk	edgeR	LRT
Parm1	-0.048298956	7.836500647	0.129450443	0.71900252	0.914963733	pseudobulk	edgeR	LRT
Ablim2	0.027320266	7.573628412	0.129351687	0.719105182	0.914963733	pseudobulk	edgeR	LRT
Fam174a	-0.044378326	5.515617525	0.12933108	0.719126608	0.914963733	pseudobulk	edgeR	LRT
Smpd3	-0.043533673	5.958035944	0.128953394	0.719519674	0.915172793	pseudobulk	edgeR	LRT
Smad4	-0.052314749	5.585055105	0.128792378	0.719687444	0.915172793	pseudobulk	edgeR	LRT
Borcs5	0.042989174	5.637699216	0.128097208	0.720413134	0.915565791	pseudobulk	edgeR	LRT
Eif2s3y	-0.025976889	7.587672858	0.128087604	0.720423176	0.915565791	pseudobulk	edgeR	LRT
N4bp2l2	0.03120834	8.032798155	0.127772455	0.720752907	0.915565791	pseudobulk	edgeR	LRT
Uba3	0.043746778	5.84199636	0.127593331	0.720940523	0.915565791	pseudobulk	edgeR	LRT
Dennd5a	-0.035427896	6.579902486	0.127446467	0.721094461	0.915565791	pseudobulk	edgeR	LRT
Cnot4	-0.029018723	7.845002807	0.127075358	0.721483892	0.915565791	pseudobulk	edgeR	LRT
Rps20	0.040791478	5.699801878	0.127045967	0.721514761	0.915565791	pseudobulk	edgeR	LRT
Gm14410	0.035983456	6.257757494	0.126980759	0.721583264	0.915565791	pseudobulk	edgeR	LRT
Mtch1	-0.051972268	5.623619883	0.126450186	0.72214138	0.916022151	pseudobulk	edgeR	LRT
Fam149b	0.040166304	5.947180098	0.126078766	0.722532867	0.916266954	pseudobulk	edgeR	LRT
Bdp1	0.028264024	7.152593776	0.125858511	0.722765328	0.916310012	pseudobulk	edgeR	LRT
Ppfia2	-0.030696089	9.892335733	0.125552973	0.723088178	0.916467609	pseudobulk	edgeR	LRT
Hs6st3	0.067667518	9.540562116	0.124725801	0.723964444	0.9170221	pseudobulk	edgeR	LRT
Pitpnm1	0.050070486	5.806134694	0.124634299	0.724061577	0.9170221	pseudobulk	edgeR	LRT
Acer3	0.030285619	7.022155342	0.124577725	0.724121654	0.9170221	pseudobulk	edgeR	LRT
Smarca4	-0.033593358	6.8404983	0.124319947	0.724395582	0.91711739	pseudobulk	edgeR	LRT
Cpne3	-0.04865568	5.60326699	0.124004313	0.724731425	0.917227364	pseudobulk	edgeR	LRT
Cdk8	-0.041965573	7.799283829	0.123864957	0.724879858	0.917227364	pseudobulk	edgeR	LRT
Zfp280c	0.029719914	6.717608382	0.123515059	0.725252957	0.917447972	pseudobulk	edgeR	LRT
Zfp799	0.044871695	5.875948691	0.122470175	0.726370676	0.918051555	pseudobulk	edgeR	LRT
Safb	0.031239212	6.568974921	0.122458598	0.726383089	0.918051555	pseudobulk	edgeR	LRT
Cep170	-0.029553485	7.487885794	0.122457585	0.726384176	0.918051555	pseudobulk	edgeR	LRT
Nln	-0.030174842	6.809288858	0.122261122	0.726594943	0.918051555	pseudobulk	edgeR	LRT
Psen1	-0.042691249	6.228537323	0.122140427	0.726724519	0.918051555	pseudobulk	edgeR	LRT
Dnajc18	-0.032064893	6.315887107	0.121536276	0.72737421	0.918451693	pseudobulk	edgeR	LRT
Sidt1	-0.038646971	6.453914836	0.121475926	0.727439209	0.918451693	pseudobulk	edgeR	LRT
BC052040	0.029035225	6.84344872	0.121148619	0.727792043	0.918456617	pseudobulk	edgeR	LRT
Sfi1	0.039947461	5.863671453	0.121103193	0.727841054	0.918456617	pseudobulk	edgeR	LRT
Rap1gap2	0.041922836	5.951891378	0.120213098	0.728803482	0.919335781	pseudobulk	edgeR	LRT
Setd4	-0.049077052	5.523620174	0.1200456	0.728985038	0.919335781	pseudobulk	edgeR	LRT
Usp46	0.037601038	6.213352012	0.119632354	0.729433574	0.919335781	pseudobulk	edgeR	LRT
Tecpr1	-0.042302613	5.679851233	0.119447847	0.729634117	0.919335781	pseudobulk	edgeR	LRT
Anapc4	-0.036427136	6.814352025	0.119415288	0.729669524	0.919335781	pseudobulk	edgeR	LRT
Slc23a2	0.027371255	7.674408658	0.119357174	0.729732735	0.919335781	pseudobulk	edgeR	LRT
Coq9	-0.043451478	5.744211323	0.118607791	0.730549385	0.919596837	pseudobulk	edgeR	LRT
Ccdc28a	-0.042078528	5.60715973	0.118376076	0.730802484	0.919596837	pseudobulk	edgeR	LRT
Med27	-0.037805044	6.153209441	0.118321809	0.730861799	0.919596837	pseudobulk	edgeR	LRT
Zdhhc21	0.039963401	6.646157771	0.118033924	0.731176718	0.919596837	pseudobulk	edgeR	LRT
Cep164	-0.038534859	6.350524807	0.117850008	0.731378129	0.919596837	pseudobulk	edgeR	LRT
Phlpp1	0.038096081	7.33153289	0.117830568	0.73139943	0.919596837	pseudobulk	edgeR	LRT
Clpb	-0.036543386	6.035139549	0.117696492	0.731546384	0.919596837	pseudobulk	edgeR	LRT
Zc3h13	0.029224165	7.496882282	0.117616605	0.731633989	0.919596837	pseudobulk	edgeR	LRT
Tspan9	-0.042616298	5.780427091	0.117526421	0.731732925	0.919596837	pseudobulk	edgeR	LRT
Dpp6	-0.018092084	10.71888713	0.117199234	0.732092224	0.919676238	pseudobulk	edgeR	LRT
Gpatch2	0.032302515	6.767052326	0.117025164	0.732283607	0.919676238	pseudobulk	edgeR	LRT
Emc3	0.052683134	5.613221596	0.116924991	0.732393815	0.919676238	pseudobulk	edgeR	LRT
Ddx42	0.041604387	6.551354601	0.116356732	0.733020002	0.919793481	pseudobulk	edgeR	LRT
Rogdi	0.04382099	5.613506064	0.116335748	0.733043157	0.919793481	pseudobulk	edgeR	LRT
Snx4	-0.040149154	5.638287279	0.115951034	0.7334681	0.919793481	pseudobulk	edgeR	LRT
Txnl1	-0.037927709	6.299440423	0.115712453	0.733732024	0.919793481	pseudobulk	edgeR	LRT
Stam	-0.037477	6.321387473	0.115503544	0.733963374	0.919793481	pseudobulk	edgeR	LRT
Tdp1	-0.044630079	5.567976182	0.115487445	0.733981213	0.919793481	pseudobulk	edgeR	LRT
Vdac3	-0.04650615	5.839766718	0.1153897	0.734089546	0.919793481	pseudobulk	edgeR	LRT
Igsf3	0.046713409	5.78449796	0.115253371	0.734240728	0.919793481	pseudobulk	edgeR	LRT
Zfp445	0.022510044	7.447030162	0.115114231	0.73439513	0.919793481	pseudobulk	edgeR	LRT
Ints3	-0.036148159	5.948941037	0.114738942	0.734812106	0.919793481	pseudobulk	edgeR	LRT
Ngf	-0.049675335	5.860992176	0.114331575	0.735265582	0.919793481	pseudobulk	edgeR	LRT
Ppfia4	0.040402904	6.134993577	0.113818553	0.735837957	0.919793481	pseudobulk	edgeR	LRT
Aatk	0.04097143	5.762600327	0.113808001	0.735849745	0.919793481	pseudobulk	edgeR	LRT
Zdhhc20	-0.021447464	7.371282774	0.113566597	0.736119587	0.919793481	pseudobulk	edgeR	LRT
Gon4l	0.023919121	7.35088644	0.113559149	0.736127918	0.919793481	pseudobulk	edgeR	LRT
Il31ra	-0.059283512	6.436334429	0.113526113	0.736164872	0.919793481	pseudobulk	edgeR	LRT
Mmaa	-0.040528829	5.980258767	0.113476495	0.736220387	0.919793481	pseudobulk	edgeR	LRT
Rptor	0.023751949	7.456100071	0.113439554	0.736261725	0.919793481	pseudobulk	edgeR	LRT
Atp6v1c1	-0.03761778	6.396380765	0.113429336	0.736273161	0.919793481	pseudobulk	edgeR	LRT
Nsd2	-0.023957533	7.252795711	0.113221062	0.736506386	0.919835897	pseudobulk	edgeR	LRT
Acvr2a	-0.028929334	6.832730438	0.112340848	0.737494692	0.920422868	pseudobulk	edgeR	LRT
Dennd6a	-0.031346246	6.916012872	0.112110088	0.737754501	0.920422868	pseudobulk	edgeR	LRT
Caly	-0.036891063	6.457389261	0.111974245	0.737907585	0.920422868	pseudobulk	edgeR	LRT
Sema5a	-0.058742706	7.482851654	0.111858289	0.738038338	0.920422868	pseudobulk	edgeR	LRT
Fsd1l	-0.032463645	6.353792628	0.111769588	0.738138409	0.920422868	pseudobulk	edgeR	LRT
Ube4b	-0.028804214	7.229946461	0.11173915	0.738172759	0.920422868	pseudobulk	edgeR	LRT
Trim3	-0.04054802	5.837590405	0.111392743	0.738564055	0.920662079	pseudobulk	edgeR	LRT
Acot7	-0.040188601	6.809554505	0.110487819	0.739589443	0.921467123	pseudobulk	edgeR	LRT
Urgcp	0.029576576	6.773619166	0.110470495	0.739609118	0.921467123	pseudobulk	edgeR	LRT
Gm32647	-0.093441723	7.715216214	0.110224294	0.739888924	0.921566993	pseudobulk	edgeR	LRT
Sf1	-0.036422358	6.664383077	0.1095523	0.740654412	0.92217626	pseudobulk	edgeR	LRT
Erlec1	0.034580871	6.561182959	0.109444339	0.740777637	0.92217626	pseudobulk	edgeR	LRT
Pigu	0.035978404	5.978432041	0.108773972	0.741544291	0.922634979	pseudobulk	edgeR	LRT
Tmem178b	0.019682843	9.626174182	0.108597137	0.741746963	0.922634979	pseudobulk	edgeR	LRT
Rgs17	-0.029593799	6.933547866	0.108201347	0.742201243	0.922634979	pseudobulk	edgeR	LRT
Farsb	0.027301773	6.888940495	0.108132904	0.742279893	0.922634979	pseudobulk	edgeR	LRT
Vps37a	0.030958688	6.631591502	0.108132539	0.742280313	0.922634979	pseudobulk	edgeR	LRT
Resp18	-0.080199395	6.005848024	0.108075928	0.742345388	0.922634979	pseudobulk	edgeR	LRT
Ndrg3	0.022947185	7.745680981	0.107862238	0.742591198	0.922692051	pseudobulk	edgeR	LRT
Focad	-0.019112496	8.318370677	0.106989153	0.743598329	0.923694803	pseudobulk	edgeR	LRT
Afdn	0.025421786	7.574163999	0.106711652	0.743919389	0.923845009	pseudobulk	edgeR	LRT
Rbmx	0.036130664	6.378885659	0.105988455	0.744758278	0.924638035	pseudobulk	edgeR	LRT
Hook2	-0.041491514	6.198347652	0.10573212	0.74505638	0.924759411	pseudobulk	edgeR	LRT
Fastk	0.041635725	5.566286403	0.105419737	0.745420202	0.924962272	pseudobulk	edgeR	LRT
Mcf2l	-0.025927403	7.152723109	0.105125555	0.745763372	0.925139405	pseudobulk	edgeR	LRT
Kcnab3	-0.051073367	6.1399143	0.10416241	0.746890628	0.925627065	pseudobulk	edgeR	LRT
Smarca5	-0.032068121	6.31633045	0.104124858	0.746934695	0.925627065	pseudobulk	edgeR	LRT
Rtn4rl1	0.042036147	5.989369137	0.104112346	0.74694938	0.925627065	pseudobulk	edgeR	LRT
Chd2	-0.020701133	8.19532472	0.104104505	0.746958583	0.925627065	pseudobulk	edgeR	LRT
Lhfpl3	-0.037879386	7.709583606	0.103813752	0.747300113	0.925641227	pseudobulk	edgeR	LRT
Nbea	-0.018962119	10.41882673	0.103753402	0.747371069	0.925641227	pseudobulk	edgeR	LRT
Plcl2	-0.020204381	8.164158664	0.102916854	0.748356982	0.926502394	pseudobulk	edgeR	LRT
Sec14l1	-0.03013955	6.812793242	0.10281355	0.748479037	0.926502394	pseudobulk	edgeR	LRT
Rasgrf1	0.026009784	8.375740553	0.102653283	0.748668529	0.926502394	pseudobulk	edgeR	LRT
Oga	-0.026227506	6.925990682	0.102199824	0.749205561	0.926918485	pseudobulk	edgeR	LRT
Scaf4	-0.028733738	6.791478195	0.101795671	0.749685308	0.92722539	pseudobulk	edgeR	LRT
Fbxo42	-0.036443024	6.294401944	0.101652619	0.749855368	0.92722539	pseudobulk	edgeR	LRT
Mdh2	-0.035863951	6.756837098	0.101426774	0.750124122	0.927309305	pseudobulk	edgeR	LRT
Tbc1d9b	0.036705495	5.795568999	0.100181083	0.751612435	0.928364843	pseudobulk	edgeR	LRT
Usp5	0.04591815	5.604454589	0.100146195	0.751654264	0.928364843	pseudobulk	edgeR	LRT
Smarca2	-0.031200792	7.602306784	0.100134136	0.751668725	0.928364843	pseudobulk	edgeR	LRT
Ttc4	0.03178306	6.304058689	0.099820671	0.752044942	0.928364843	pseudobulk	edgeR	LRT
Cst3	0.03971328	7.436873706	0.099744291	0.75213671	0.928364843	pseudobulk	edgeR	LRT
Rasgef1a	-0.027645522	6.749191188	0.09959018	0.752321989	0.928364843	pseudobulk	edgeR	LRT
Cep70	0.035391315	6.875441261	0.099431652	0.752512742	0.928364843	pseudobulk	edgeR	LRT
Srgap2	-0.0203864	8.793850139	0.09937004	0.752586924	0.928364843	pseudobulk	edgeR	LRT
Capza2	-0.040764743	6.108922786	0.09862081	0.753491036	0.929136743	pseudobulk	edgeR	LRT
Nup88	-0.042208581	5.739565577	0.097789639	0.754498453	0.929136743	pseudobulk	edgeR	LRT
Ddx39b	0.033015396	6.913288989	0.097682683	0.754628429	0.929136743	pseudobulk	edgeR	LRT
Slc20a2	0.032685704	5.951269767	0.097670075	0.754643755	0.929136743	pseudobulk	edgeR	LRT
Slc25a25	-0.03840126	5.880047508	0.097369862	0.755009028	0.929136743	pseudobulk	edgeR	LRT
Slc25a36	0.021915289	7.448489201	0.097302055	0.755091615	0.929136743	pseudobulk	edgeR	LRT
Rps21	-0.044217742	5.913749297	0.097148067	0.755279285	0.929136743	pseudobulk	edgeR	LRT
Man2a2	-0.035750915	6.619464303	0.097137685	0.755291944	0.929136743	pseudobulk	edgeR	LRT
Atp6v0a1	-0.022194195	8.698393971	0.096972358	0.755493627	0.929136743	pseudobulk	edgeR	LRT
Eno1	-0.043162237	5.96039599	0.096888386	0.755596138	0.929136743	pseudobulk	edgeR	LRT
Tmem208	0.038994291	5.788864618	0.096861731	0.755628687	0.929136743	pseudobulk	edgeR	LRT
2610037D02Rik	-0.030237088	6.837864374	0.096779916	0.755728626	0.929136743	pseudobulk	edgeR	LRT
Cbfa2t2	0.023976792	7.160384816	0.096639824	0.755899859	0.929136743	pseudobulk	edgeR	LRT
Klc1	-0.026197166	7.441343029	0.096075857	0.75659057	0.929136743	pseudobulk	edgeR	LRT
Mast1	0.030334702	6.427538248	0.095963143	0.756728882	0.929136743	pseudobulk	edgeR	LRT
Arl8b	-0.037634284	6.06244959	0.095828018	0.756894811	0.929136743	pseudobulk	edgeR	LRT
Fam110b	0.023101979	7.921757909	0.095736829	0.757006861	0.929136743	pseudobulk	edgeR	LRT
Ubr4	0.029419544	6.69625856	0.095697544	0.757055151	0.929136743	pseudobulk	edgeR	LRT
Iars	0.031252388	6.452066898	0.095511155	0.757284413	0.929136743	pseudobulk	edgeR	LRT
Tmem38a	0.038840569	6.292616042	0.095423419	0.757392414	0.929136743	pseudobulk	edgeR	LRT
Mypn	0.041365235	6.258954647	0.095385036	0.75743968	0.929136743	pseudobulk	edgeR	LRT
Trank1	-0.02055496	7.647115508	0.095029633	0.757877829	0.929138501	pseudobulk	edgeR	LRT
Avl9	0.033689315	6.158970018	0.094927912	0.758003399	0.929138501	pseudobulk	edgeR	LRT
Sh3kbp1	-0.021305913	7.728748486	0.094879861	0.758062741	0.929138501	pseudobulk	edgeR	LRT
Ncald	-0.019788085	9.248851212	0.094731345	0.758246259	0.929138501	pseudobulk	edgeR	LRT
Ubap2	-0.034475203	6.247418811	0.094271501	0.75881548	0.929145316	pseudobulk	edgeR	LRT
Tatdn1	0.029988624	6.381805433	0.094139767	0.758978828	0.929145316	pseudobulk	edgeR	LRT
Pds5a	-0.025437671	7.069483043	0.094085934	0.759045616	0.929145316	pseudobulk	edgeR	LRT
Chd9	0.018087674	8.503442805	0.09407426	0.759060102	0.929145316	pseudobulk	edgeR	LRT
Dnajc1	0.02701623	7.610295892	0.09378225	0.759422773	0.929145316	pseudobulk	edgeR	LRT
Rheb	-0.040199756	6.24029812	0.093339734	0.759973551	0.929145316	pseudobulk	edgeR	LRT
Eef2	0.037057233	6.377433831	0.09321593	0.760127898	0.929145316	pseudobulk	edgeR	LRT
Zc3h7a	0.024423619	7.047225337	0.092891399	0.760533027	0.929145316	pseudobulk	edgeR	LRT
Rab12	0.033763668	5.793955745	0.092882798	0.760543774	0.929145316	pseudobulk	edgeR	LRT
Atg4c	-0.027531585	6.51056706	0.09282467	0.760616424	0.929145316	pseudobulk	edgeR	LRT
Aftph	0.031457831	6.667532215	0.092752174	0.760707066	0.929145316	pseudobulk	edgeR	LRT
Syp	0.027258591	7.208576995	0.092403354	0.761143737	0.929145316	pseudobulk	edgeR	LRT
Sfxn3	0.035912257	6.083451954	0.092140078	0.761473918	0.929145316	pseudobulk	edgeR	LRT
Slc4a3	0.026338555	7.509990826	0.092036701	0.761603706	0.929145316	pseudobulk	edgeR	LRT
Iqce	-0.041557083	5.529484848	0.09186906	0.761814345	0.929145316	pseudobulk	edgeR	LRT
Abca3	-0.030810907	6.421630698	0.091858474	0.761827654	0.929145316	pseudobulk	edgeR	LRT
Usp15	0.019805976	7.978882102	0.091697524	0.762030097	0.929145316	pseudobulk	edgeR	LRT
Fgf14	0.024573707	11.9079002	0.09167834	0.762054239	0.929145316	pseudobulk	edgeR	LRT
Itsn1	0.022309957	8.032129346	0.091536282	0.762233101	0.929145316	pseudobulk	edgeR	LRT
Ift57	-0.045466556	5.919939265	0.091415818	0.762384894	0.929145316	pseudobulk	edgeR	LRT
