gene	logFC	logCPM	LR	PValue	FDR	de_family	de_method	de_type	cell_type	perturbation	condition
Apba2	-0.339364931661482	8.62146900643647	5.42973599874604	0.0197966717012266	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ctnnb1	-0.642086767300767	6.43954427885499	5.3745936153171	0.020432100310312	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ap3d1	-0.794901268732617	6.10122489375799	5.3716609127026	0.0204664802274332	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Arid2	-0.660285165773062	6.48814844254404	5.3692306409772	0.0204950155172845	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Fezf2	-0.757162637325531	6.2511074170114	5.35627228675699	0.0206478637832183	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Dock4	-0.40505331940269	8.49728896493104	5.35156633783838	0.0207036635912527	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Enpp2	-0.724037398533415	6.40785540130954	5.33000449373191	0.0209613311231343	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Pcdh15	0.98809952732387	8.63956133585881	5.32201195547808	0.0210576843602241	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Gm49797	-0.546080940973877	6.94139040903077	5.30543198159488	0.0212590272389075	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Mbip	-0.577761327629141	6.82665962902927	5.2993529242221	0.0213333480995506	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Rbm33	0.489210243330437	7.04236846662354	5.26560563429351	0.021750853332463	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Fech	-0.773235703698985	6.11023558437951	5.21942137211763	0.0223359819481892	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Lrrc8d	-0.734407222257872	6.12545004359	5.21126805613389	0.0224409617054303	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Jmy	-0.798987663425825	5.92722175282057	5.20685451706866	0.022498002314293	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Itsn2	0.414580038990302	7.65978839426201	5.20663073727474	0.0225008984445076	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Bbof1	-0.673207291277473	6.41890328693487	5.20438993817371	0.0225299198978367	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Gm3294	0.641082394883426	6.50506739730241	5.20199005422512	0.0225610447395624	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Anapc5	0.473170317465132	6.89702595711251	5.19903028411357	0.0225994922917942	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Snx1	-0.782337036847487	6.1086975966248	5.18018625580446	0.0228458747661076	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Iars	-0.756563066810614	6.089579534353	5.17348725390154	0.0229341324279689	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Rasgef1b	0.485497704308804	8.34718229282288	5.15197249307187	0.0232199819566019	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Eif4h	0.645016179849282	6.15779299026697	5.12485667591701	0.0235855183653286	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Septin8	-0.636566598077466	6.63926842855884	5.11730449718014	0.0236883847292573	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Chchd10	-0.680157424591538	6.2429224379087	5.10746566310365	0.0238230954835015	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
AU040320	-0.776750513748496	5.97001314544185	5.10117673793322	0.0239096178718923	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Rpl37	0.667078585438094	6.08875719219804	5.0642648822786	0.0244240621268984	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Fry	-0.347597995281103	8.72776798362573	5.06333089330545	0.0244372272189163	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Fmn1	0.411733601476472	8.11542170064722	5.05704919121209	0.0245259628315338	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Fkbp15	0.644026370259252	5.94371917228075	5.03830142118091	0.0247927885080941	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Tlk2	-0.610786415102668	6.72081471739205	5.03604605122021	0.0248250902578501	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Slc2a13	-0.430630685973342	8.09002016583981	5.0347512748764	0.024843653976448	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Mrtfa	-0.460644779545619	7.58183335112056	5.02478303330606	0.0249870560070743	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Galnt7	-0.482016146367592	7.24085118548936	5.0158303154799	0.0251165813186496	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ppp4r3a	0.505471301162019	6.53617656258441	5.01023056422231	0.025197951094096	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Lamp5	-0.560650362281956	6.92870903978904	5.00917172877229	0.0252133677385032	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Grip1	-0.391012842775927	9.08014772594838	5.0042239834841	0.0252855368320444	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Efhd2	-0.7457713715799	6.41518425405665	4.99430141387727	0.0254309172175109	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Usp31	0.563925158143466	6.36851995949164	4.98487807599514	0.0255697868782667	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Itgb1	-0.558215608872069	6.71880438650348	4.98338205565861	0.0255919057414646	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Stau2	-0.340622256263763	8.46190717926078	4.97098623666519	0.0257759459390304	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Creld1	-0.755612669735238	5.96565701613593	4.96821176038931	0.0258173264405647	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Lrrc58	-0.813210117767488	5.9435515490898	4.95044244626581	0.026083992249178	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Wscd2	-0.739182023949454	6.06692566506786	4.92198632123477	0.026517013374105	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Tatdn1	-0.662483614044125	6.28933570653466	4.90957552989128	0.0267082037740036	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
1110019D14Rik	-0.78035071240049	6.08056268811705	4.89756490271258	0.0268945942896183	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Sec14l1	-0.381640553968832	8.01511478737611	4.89262164596563	0.0269717000667473	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Taf2	0.55337723041651	6.39092527816919	4.89057156636905	0.0270037449573985	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Scrn1	-0.635222103335463	6.38816010162336	4.88605775856001	0.0270744401125686	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Hdx	0.514450486222205	6.6963714781202	4.87163966351359	0.0273015479815525	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Nckap5	0.837972782044557	7.17085550534905	4.86783701877619	0.0273617752076875	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Sidt1	-0.461694650406876	7.57918262344078	4.86757145946832	0.0273659863600787	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Rpl37a	-0.798879113074012	5.85734742476991	4.84811787194494	0.0276763158342994	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Dok6	0.346299096204	9.91773444201277	4.84480181069267	0.0277295787570549	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ptpn3	-0.472956417712652	7.05004485548089	4.84449618312965	0.027734493143035	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Rai14	-0.882125475536103	6.22949151810291	4.83638599096055	0.0278652338330953	0.662740696570915	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Kctd3	0.614806777466587	5.99226105458294	4.8138810689664	0.0282313947715102	0.663523175087147	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Tsnax	-0.794723796791843	5.97824376129021	4.80894571365305	0.0283123616099198	0.663523175087147	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Dync2h1	-0.38319244021469	7.76278564427579	4.79113055204126	0.028606644269598	0.663523175087147	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Rasgrf2	-0.883954161785479	6.18192480353653	4.79013238819447	0.0286232265067099	0.663523175087147	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Casc4	0.392605873514353	7.33310097151937	4.78839356032995	0.0286521371060359	0.663523175087147	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Xpnpep1	-0.709852860604302	6.12201356315173	4.77617150649531	0.0288562066680861	0.664750310678423	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Scn3a	0.459374518814375	7.03222874787528	4.74713924126023	0.0293470440161945	0.672536425371124	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Trim2	-0.342120213011385	8.55790958911299	4.72926214653729	0.0296536038998799	0.675836550407795	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Vps13a	-0.314342196809342	8.46041214748985	4.72089394691331	0.0297982479043437	0.675836550407795	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Atp1a1	-0.46668756139103	7.35137880768329	4.70379541113077	0.0300960857488016	0.676423473002873	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Naa40	-0.636019204510217	6.38129766364798	4.69381361653747	0.0302713903332934	0.676423473002873	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Chd1	-0.607604265351904	6.4966497380041	4.68731168385188	0.0303861522056222	0.676423473002873	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Cap2	0.304661001143857	8.8553597158708	4.67349122981077	0.0306315981795557	0.676423473002873	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
E2f3	-0.733586192623252	6.2298979971466	4.66322087602557	0.0308153338991196	0.676423473002873	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Cept1	-0.730241429119082	6.00351026398369	4.66186032785561	0.0308397600401655	0.676423473002873	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Wdr82	-0.73385696760591	5.94710738902093	4.65849560979181	0.0309002541076312	0.676423473002873	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Rps6kb2	-0.59692646301026	6.41994135770437	4.61564761077096	0.0316815300480292	0.683237861984139	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Pspc1	0.436519402979011	6.87225859156533	4.60538722289281	0.0318716547844156	0.683237861984139	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Fgd4	0.434145349664887	6.96721258038082	4.60028920069436	0.0319665633697767	0.683237861984139	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ranbp17	0.490012886501778	6.70151880496799	4.59932113031964	0.0319846189846835	0.683237861984139	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Khdrbs1	-0.510898801259484	6.83690633930811	4.59914235845913	0.0319879544474392	0.683237861984139	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Fbf1	0.651063436174246	5.96237548610948	4.57009176363126	0.0325348226152842	0.691561446894929	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Snd1	0.396407487879161	7.43014039213438	4.55033261365879	0.0329123522941114	0.693100619883742	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Bms1	0.683281308071588	5.72448842841356	4.54981624498025	0.0329222794444777	0.693100619883742	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Map4k5	-0.454349068424927	7.30338608324574	4.54006656579026	0.0331103043773957	0.693739710764481	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Zfp365	0.537413186268874	6.52048395809538	4.53135198396036	0.0332793164795704	0.693976267820425	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Tent2	0.398663103759586	7.14075733289542	4.52298981113477	0.0334423412483987	0.694086327796954	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Sp3	-0.7395633440306	5.87975998992935	4.47488129856533	0.0343965916313659	0.705358575587927	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Plec	0.475463342286117	6.7657338486023	4.46212709249693	0.034654318815606	0.705358575587927	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Slc17a7	-0.521861698385636	7.04140593007392	4.46093729655968	0.0346784640338699	0.705358575587927	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Cfdp1	-0.708839250261025	6.22004341288886	4.45711925385346	0.0347560646470054	0.705358575587927	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Atxn2	0.386100613128715	7.40224993559197	4.44613941786844	0.0349802402082165	0.705358575587927	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Brd4	-0.412265073193906	7.21675284037309	4.43118571144452	0.0352879853054669	0.705358575587927	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Lrrc49	0.433734024612534	6.92303622488027	4.43112748259074	0.0352891891664207	0.705358575587927	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Glrx2	-0.70542081061204	6.04739968163747	4.43103182899234	0.0352911668639818	0.705358575587927	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Slc25a42	0.56530903725607	6.33264119707628	4.41670269067531	0.0355887443143488	0.705358575587927	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
D430042O09Rik	-0.647600468809245	6.36514088390626	4.40516829285441	0.0358301892688044	0.705358575587927	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Gm14399	-0.730970286133078	5.95282124727292	4.40303398100335	0.0358750535715151	0.705358575587927	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Epha4	0.381480189520062	7.39274514807992	4.40141313444751	0.0359091638481127	0.705358575587927	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Exoc6b	-0.284969355550235	8.89205967569365	4.37140823867199	0.0365467767988089	0.706779830842219	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Zfp644	0.413244792746342	7.08122978183251	4.36402904333012	0.0367053953911938	0.706779830842219	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Cpped1	0.618341936079452	5.91306284075256	4.35492428902848	0.0369020994828612	0.706779830842219	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Sgce	0.605552039348069	6.10028069070573	4.34292181158452	0.037163095882208	0.706779830842219	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Prkd1	0.743740046876128	6.39866632575118	4.33055784013699	0.0374339755499285	0.706779830842219	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Agpat5	-0.862671491934956	5.77516377065592	4.32919672761001	0.0374639220043613	0.706779830842219	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Dnajc27	-0.832884129305876	5.74319852768705	4.32792535246395	0.0374919167763538	0.706779830842219	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Arhgap44	-0.379663754514557	7.7489557764211	4.32477416865957	0.0375613981102141	0.706779830842219	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Zeb2	0.35626496634297	8.30971364830474	4.32087505929093	0.0376475574472871	0.706779830842219	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Gpr63	0.60114625039889	6.04934114708984	4.3208499878494	0.0376481121250704	0.706779830842219	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Gtf3c3	-0.661924951701003	6.066965138223	4.31632024862177	0.037748468238164	0.706779830842219	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Psmd1	-0.495897666100377	6.88023163119962	4.30030322708207	0.0381055783479646	0.709635586493713	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Arnt2	0.385664418593589	7.54827280573469	4.2950463949663	0.0382235531815932	0.709635586493713	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Zfp148	0.336052336493112	7.74552976487962	4.26054779184716	0.0390073408631658	0.717569153722516	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Cers4	-0.521946585344085	6.6907987162373	4.2554332326336	0.0391249673791999	0.717569153722516	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Kcnt1	-0.606967932532427	6.40596994747426	4.25449350467266	0.0391466200140938	0.717569153722516	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Neurl1a	-0.714185854559583	5.93834604988544	4.241630846546	0.0394442602258102	0.717569153722516	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Nsg2	0.469103812990772	6.79183812970362	4.23566673009007	0.0395830737685963	0.717569153722516	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Cacul1	0.564279619333093	6.1818429790097	4.23368175009993	0.0396293873533117	0.717569153722516	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Zfp260	0.611355551757855	6.11071830921162	4.22197859848734	0.0399036037938924	0.719573183168551	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ablim2	0.361349710789018	7.44852544889659	4.21211468865262	0.0401362712474985	0.720814667302014	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Memo1	-0.475913068735747	6.95199648921867	4.1897386082818	0.0406693674970492	0.724991359565496	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Tbc1d19	-0.488533735316742	6.85490372986019	4.18852975070968	0.0406983785937904	0.724991359565496	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Mir670hg	0.657238063182079	6.79542014551005	4.17675604039414	0.0409820722916282	0.725416564605267	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ubb	-0.41617265515537	7.88434562391558	4.17386779138013	0.0410519828606162	0.725416564605267	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Fyttd1	0.480304593074521	6.43920516825073	4.15619296557982	0.0414825427833058	0.726790597483216	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Jcad	0.550117374430245	6.46268683837912	4.13469459845813	0.0420126476735648	0.726790597483216	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Pdia6	-0.806711102719495	5.85829521827043	4.12938820481152	0.0421445844957519	0.726790597483216	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ube2d1	-0.599417130730311	6.24219485253683	4.12928041699033	0.0421472690129105	0.726790597483216	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Dlg1	0.26444073253284	9.14482490117942	4.12145810593517	0.0423425687416971	0.726790597483216	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Gabra3	0.433500831866043	6.990581988768	4.1111372995967	0.0426017051402313	0.726790597483216	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Entr1	-0.539393835099214	6.76868245120136	4.1001217260608	0.0428801262078864	0.726790597483216	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Sema4d	-0.776105469833134	5.84546703209277	4.09039572257823	0.0431275436968723	0.726790597483216	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Gm6260	-0.621148716569735	6.38888525056362	4.07946343508229	0.0434074408866425	0.726790597483216	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Pcgf6	-0.651829681082342	6.12671725491546	4.06954269045466	0.0436630937480473	0.726790597483216	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Celf2	0.21033694338052	13.0201813178991	4.06652421262974	0.0437411924159969	0.726790597483216	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
