gene	logFC	logCPM	LR	PValue	FDR	de_family	de_method	de_type
Tiam1	-0.276938718	7.010468913	61.33162742	4.82E-15	4.00E-13	pseudobulk	edgeR	LRT
Pcsk2	0.192562637	10.04228324	61.13549996	5.33E-15	4.39E-13	pseudobulk	edgeR	LRT
Tspan5	0.186505713	9.189965333	60.88623219	6.05E-15	4.93E-13	pseudobulk	edgeR	LRT
Glul	0.464484321	4.929912867	60.74591383	6.49E-15	5.28E-13	pseudobulk	edgeR	LRT
Il1rap	0.262772089	7.629344082	60.37111664	7.86E-15	6.36E-13	pseudobulk	edgeR	LRT
Gm17171	0.517958442	4.510791081	60.22015175	8.48E-15	6.85E-13	pseudobulk	edgeR	LRT
Pam	0.291449511	7.861248182	60.10494499	8.99E-15	7.24E-13	pseudobulk	edgeR	LRT
Zeb2	0.236207212	8.466023154	60.01879246	9.40E-15	7.54E-13	pseudobulk	edgeR	LRT
Mei4	-0.620541142	5.087351286	59.97995868	9.58E-15	7.66E-13	pseudobulk	edgeR	LRT
Clstn2	0.20868572	9.575627997	59.89040475	1.00E-14	7.97E-13	pseudobulk	edgeR	LRT
Herc1	0.216486357	8.661976617	59.81704782	1.04E-14	8.24E-13	pseudobulk	edgeR	LRT
Myo16	-0.299759066	6.435370657	59.74853565	1.08E-14	8.51E-13	pseudobulk	edgeR	LRT
Cpe	0.229240095	8.314807372	59.37573566	1.30E-14	1.02E-12	pseudobulk	edgeR	LRT
Cdipt	0.491592505	4.642689054	59.2675603	1.38E-14	1.07E-12	pseudobulk	edgeR	LRT
Fnip2	-0.373439746	5.803426526	59.19695346	1.43E-14	1.10E-12	pseudobulk	edgeR	LRT
Nr6a1	-0.268053867	7.005070391	59.06779142	1.52E-14	1.18E-12	pseudobulk	edgeR	LRT
Klhl3	0.251287404	7.329747604	59.01746453	1.56E-14	1.20E-12	pseudobulk	edgeR	LRT
Lin28b	-0.360032696	6.007953339	58.92573983	1.64E-14	1.26E-12	pseudobulk	edgeR	LRT
Smarcd3	-0.449236197	4.975713095	58.7772108	1.77E-14	1.35E-12	pseudobulk	edgeR	LRT
Hnrnpu	0.205559597	8.724386159	58.33700297	2.21E-14	1.68E-12	pseudobulk	edgeR	LRT
Slc8a1	0.214422201	10.723398	58.30294063	2.25E-14	1.71E-12	pseudobulk	edgeR	LRT
Lrrtm3	0.221642283	9.403316196	58.21440438	2.35E-14	1.78E-12	pseudobulk	edgeR	LRT
Ctsb	0.400317649	5.614257346	58.14000428	2.44E-14	1.84E-12	pseudobulk	edgeR	LRT
Lmtk3	0.257993529	6.969679165	57.9368292	2.71E-14	2.04E-12	pseudobulk	edgeR	LRT
Phyhipl	0.306202237	6.571842988	57.6551649	3.12E-14	2.34E-12	pseudobulk	edgeR	LRT
Phactr1	0.178319119	11.63172441	57.62487291	3.17E-14	2.37E-12	pseudobulk	edgeR	LRT
Satb1	0.274736775	7.336335076	57.48598136	3.40E-14	2.53E-12	pseudobulk	edgeR	LRT
Hivep1	0.268565276	7.209893921	57.29832199	3.74E-14	2.77E-12	pseudobulk	edgeR	LRT
Ccnd2	0.410394012	5.41715442	57.28993255	3.76E-14	2.77E-12	pseudobulk	edgeR	LRT
Galnt14	-0.408837161	6.428093849	57.20023145	3.94E-14	2.89E-12	pseudobulk	edgeR	LRT
Pde4d	0.161797269	11.73362182	56.98795018	4.38E-14	3.21E-12	pseudobulk	edgeR	LRT
Smpd1	0.525585122	4.532123048	56.9711118	4.42E-14	3.23E-12	pseudobulk	edgeR	LRT
Tnrc6b	0.207191686	8.054885475	56.80364757	4.82E-14	3.51E-12	pseudobulk	edgeR	LRT
Homer2	-0.52491165	5.36461449	56.74568679	4.96E-14	3.60E-12	pseudobulk	edgeR	LRT
Lrp1	0.298141391	6.436820646	56.5110331	5.59E-14	4.03E-12	pseudobulk	edgeR	LRT
Shc3	0.277242228	7.076053184	55.7834781	8.09E-14	5.79E-12	pseudobulk	edgeR	LRT
Bcl11a	0.20819128	8.495635013	55.7525156	8.22E-14	5.86E-12	pseudobulk	edgeR	LRT
Atp1a1	0.275157424	7.173077318	55.58539223	8.95E-14	6.36E-12	pseudobulk	edgeR	LRT
Eef2	0.29294341	6.323752998	55.47347591	9.47E-14	6.69E-12	pseudobulk	edgeR	LRT
Ctnna3	0.279019946	7.026431829	55.46881507	9.50E-14	6.69E-12	pseudobulk	edgeR	LRT
Tnrc6c	0.205009598	8.315221269	55.21231262	1.08E-13	7.60E-12	pseudobulk	edgeR	LRT
Ntrk2	0.203078916	9.66413498	54.91872757	1.26E-13	8.75E-12	pseudobulk	edgeR	LRT
Sv2a	0.312386127	6.514593458	54.86735483	1.29E-13	8.93E-12	pseudobulk	edgeR	LRT
Mpp6	-0.258089507	7.238979306	54.70745024	1.40E-13	9.66E-12	pseudobulk	edgeR	LRT
Sf3b1	0.238743646	7.892978164	54.52390158	1.54E-13	1.05E-11	pseudobulk	edgeR	LRT
Gm19410	-0.231183634	7.351829519	54.1903751	1.82E-13	1.25E-11	pseudobulk	edgeR	LRT
Mitf	-0.373819903	6.162527546	54.15203882	1.86E-13	1.27E-11	pseudobulk	edgeR	LRT
Cd34	0.395709898	5.298987933	54.06586265	1.94E-13	1.32E-11	pseudobulk	edgeR	LRT
Kcnh1	0.307756073	7.599342608	54.04513411	1.96E-13	1.33E-11	pseudobulk	edgeR	LRT
Eno1b	0.327420553	6.266199415	53.97463637	2.03E-13	1.38E-11	pseudobulk	edgeR	LRT
Arhgef3	0.367029185	6.729970855	53.81230165	2.21E-13	1.49E-11	pseudobulk	edgeR	LRT
Hivep2	0.163432434	10.00454706	53.75853389	2.27E-13	1.53E-11	pseudobulk	edgeR	LRT
Hspa5	0.354307535	6.007781684	53.75500636	2.27E-13	1.53E-11	pseudobulk	edgeR	LRT
Smarca2	0.266801039	6.9105434	53.51590646	2.57E-13	1.72E-11	pseudobulk	edgeR	LRT
Acaca	-0.26071689	7.037578733	53.45230364	2.65E-13	1.77E-11	pseudobulk	edgeR	LRT
Nipal2	-0.382374362	5.394979628	53.35584774	2.78E-13	1.85E-11	pseudobulk	edgeR	LRT
Agap2	0.370388897	5.570428481	53.14707794	3.09E-13	2.06E-11	pseudobulk	edgeR	LRT
Bdnf	0.49867442	4.959081685	52.92584902	3.46E-13	2.30E-11	pseudobulk	edgeR	LRT
Pxdn	0.300513566	6.35149336	52.90322821	3.50E-13	2.32E-11	pseudobulk	edgeR	LRT
Macrod2	-0.20621783	11.01433807	52.82187931	3.65E-13	2.41E-11	pseudobulk	edgeR	LRT
Iqgap2	0.227842118	7.470475719	52.79937567	3.69E-13	2.43E-11	pseudobulk	edgeR	LRT
Nckap1	0.195660267	8.176025514	52.24386471	4.90E-13	3.21E-11	pseudobulk	edgeR	LRT
Rapgef4	0.174942953	9.172095253	52.20133175	5.01E-13	3.27E-11	pseudobulk	edgeR	LRT
Grm8	0.171137546	10.57201453	52.06478042	5.37E-13	3.49E-11	pseudobulk	edgeR	LRT
Sel1l3	0.223182488	7.763367113	52.03255786	5.46E-13	3.54E-11	pseudobulk	edgeR	LRT
Sh3pxd2a	-0.474731254	4.840925506	51.99119049	5.58E-13	3.61E-11	pseudobulk	edgeR	LRT
Kcnq5	-0.243372368	10.45255968	51.73863241	6.34E-13	4.09E-11	pseudobulk	edgeR	LRT
Dnm1	0.221409087	8.090008499	51.73381116	6.36E-13	4.09E-11	pseudobulk	edgeR	LRT
Gm20754	-0.403545895	7.325889567	51.47551831	7.25E-13	4.64E-11	pseudobulk	edgeR	LRT
Rasgrp1	0.203045386	7.8284043	51.308748	7.89E-13	5.04E-11	pseudobulk	edgeR	LRT
Ccnl2	0.275346975	6.572833671	51.21367486	8.28E-13	5.27E-11	pseudobulk	edgeR	LRT
Tmeff1	-0.327666976	5.862491727	51.2003085	8.34E-13	5.30E-11	pseudobulk	edgeR	LRT
Gm19951	0.547092236	4.715563275	51.17460891	8.45E-13	5.35E-11	pseudobulk	edgeR	LRT
Stag2	0.283030165	6.428327783	50.87637023	9.84E-13	6.20E-11	pseudobulk	edgeR	LRT
Resp18	0.448235101	4.778890422	50.76227321	1.04E-12	6.55E-11	pseudobulk	edgeR	LRT
Dmd	0.159721784	11.17949332	50.75705098	1.05E-12	6.55E-11	pseudobulk	edgeR	LRT
Dip2b	0.206321854	7.821268043	50.58331635	1.14E-12	7.14E-11	pseudobulk	edgeR	LRT
Akap13	-0.423690151	5.348055743	50.5744553	1.15E-12	7.16E-11	pseudobulk	edgeR	LRT
Etl4	0.192295975	11.31708708	50.56704157	1.15E-12	7.16E-11	pseudobulk	edgeR	LRT
Klf13	0.292162641	6.201013418	50.32000969	1.31E-12	8.06E-11	pseudobulk	edgeR	LRT
Fam184a	-0.345869353	5.911720813	50.16277515	1.42E-12	8.71E-11	pseudobulk	edgeR	LRT
Ccdc148	-0.29360521	6.397192817	50.12567365	1.44E-12	8.86E-11	pseudobulk	edgeR	LRT
Ranbp2	0.272019265	7.182390232	50.11958041	1.45E-12	8.86E-11	pseudobulk	edgeR	LRT
Foxg1	0.458041276	4.917038105	49.93279627	1.59E-12	9.72E-11	pseudobulk	edgeR	LRT
Rgs20	-0.364861881	5.879761821	49.91328892	1.61E-12	9.80E-11	pseudobulk	edgeR	LRT
Adgrb3	0.171207236	11.75359716	49.9051288	1.61E-12	9.81E-11	pseudobulk	edgeR	LRT
Lpgat1	0.233710022	7.618875849	49.71764849	1.78E-12	1.08E-10	pseudobulk	edgeR	LRT
Ptprd	0.156237396	13.61420577	49.69811913	1.79E-12	1.09E-10	pseudobulk	edgeR	LRT
Gas7	0.21459349	8.443238105	49.66739846	1.82E-12	1.10E-10	pseudobulk	edgeR	LRT
Epha5	-0.177470851	9.722804149	49.63914301	1.85E-12	1.11E-10	pseudobulk	edgeR	LRT
C1qtnf4	0.330570682	5.960451661	49.5787123	1.91E-12	1.14E-10	pseudobulk	edgeR	LRT
Ldhb	0.331035539	5.752677001	49.52591195	1.96E-12	1.17E-10	pseudobulk	edgeR	LRT
Slc38a1	0.311284896	6.278081726	49.29545946	2.20E-12	1.31E-10	pseudobulk	edgeR	LRT
Homer1	0.271002503	9.482354825	49.18334286	2.33E-12	1.38E-10	pseudobulk	edgeR	LRT
Stim2	0.260348134	7.022924825	49.07292607	2.47E-12	1.45E-10	pseudobulk	edgeR	LRT
Atxn1	0.178087822	9.371192682	49.05130566	2.49E-12	1.47E-10	pseudobulk	edgeR	LRT
Ryr2	0.160604264	10.1407939	49.04663683	2.50E-12	1.47E-10	pseudobulk	edgeR	LRT
Enc1	0.30330964	6.87197567	48.80610877	2.83E-12	1.65E-10	pseudobulk	edgeR	LRT
Usp9x	0.213586694	7.88953752	48.78821541	2.85E-12	1.66E-10	pseudobulk	edgeR	LRT
Ndn	0.473983499	4.517077684	48.73021396	2.94E-12	1.71E-10	pseudobulk	edgeR	LRT
Slc22a17	0.20784569	7.831406568	48.64414907	3.07E-12	1.78E-10	pseudobulk	edgeR	LRT
Stmn1	0.242858932	6.875914403	48.63493177	3.08E-12	1.79E-10	pseudobulk	edgeR	LRT
Slc44a5	-0.322663015	6.10168087	48.54661509	3.23E-12	1.86E-10	pseudobulk	edgeR	LRT
Vegfc	-0.540311745	4.552193881	48.33025005	3.60E-12	2.07E-10	pseudobulk	edgeR	LRT
Ppp1r37	0.306275231	6.070493698	48.21790898	3.81E-12	2.19E-10	pseudobulk	edgeR	LRT
Sirpa	0.237307418	6.946840318	48.12808489	3.99E-12	2.29E-10	pseudobulk	edgeR	LRT
Miat	-0.195978204	8.080534984	48.11308637	4.02E-12	2.30E-10	pseudobulk	edgeR	LRT
St3gal5	0.262907285	7.08103233	47.86579129	4.56E-12	2.59E-10	pseudobulk	edgeR	LRT
Rpn1	0.410857785	4.974675894	47.7243518	4.91E-12	2.77E-10	pseudobulk	edgeR	LRT
Fut9	0.168884818	9.925254244	47.72382153	4.91E-12	2.77E-10	pseudobulk	edgeR	LRT
Fmnl1	0.348062395	5.619745163	47.67696192	5.03E-12	2.83E-10	pseudobulk	edgeR	LRT
Kbtbd11	0.459635172	5.175752631	47.6483405	5.10E-12	2.87E-10	pseudobulk	edgeR	LRT
App	0.161461664	9.158249481	47.61867618	5.18E-12	2.90E-10	pseudobulk	edgeR	LRT
Catspere2	-0.265055281	6.762951655	47.53428762	5.41E-12	3.02E-10	pseudobulk	edgeR	LRT
Usp19	0.314959864	5.907832938	47.42997798	5.70E-12	3.18E-10	pseudobulk	edgeR	LRT
Gabrg3	0.165533515	10.31564033	47.42862495	5.70E-12	3.18E-10	pseudobulk	edgeR	LRT
Fstl4	-0.350573487	5.889734811	47.37175084	5.87E-12	3.26E-10	pseudobulk	edgeR	LRT
Epc2	0.273195264	6.389211379	47.35211633	5.93E-12	3.29E-10	pseudobulk	edgeR	LRT
Junb	0.536799489	6.138630501	47.31316465	6.05E-12	3.35E-10	pseudobulk	edgeR	LRT
Adgrb2	0.284720935	6.492496714	47.28648913	6.13E-12	3.38E-10	pseudobulk	edgeR	LRT
Lrrtm2	0.3670843	5.287998273	47.1553882	6.56E-12	3.61E-10	pseudobulk	edgeR	LRT
Sorcs3	0.41496002	7.312120599	46.80683619	7.83E-12	4.30E-10	pseudobulk	edgeR	LRT
Ptprf	-0.463330109	4.673436721	46.79137819	7.90E-12	4.33E-10	pseudobulk	edgeR	LRT
Pls1	-0.486777081	4.663482993	46.73843006	8.11E-12	4.44E-10	pseudobulk	edgeR	LRT
Sstr4	-0.380998035	5.321753134	46.69610024	8.29E-12	4.52E-10	pseudobulk	edgeR	LRT
Eef1a2	0.24211963	6.846157088	46.5848057	8.77E-12	4.78E-10	pseudobulk	edgeR	LRT
Ephb1	0.204250672	8.175352548	46.4349296	9.47E-12	5.13E-10	pseudobulk	edgeR	LRT
Unc5d	-0.520139976	6.110128669	46.43412006	9.48E-12	5.13E-10	pseudobulk	edgeR	LRT
Msh3	-0.34809275	5.533188041	46.3542249	9.87E-12	5.34E-10	pseudobulk	edgeR	LRT
Sorcs2	-0.384559569	6.52368871	46.28990354	1.02E-11	5.49E-10	pseudobulk	edgeR	LRT
Sh3rf3	0.205623554	8.582905416	46.02960845	1.16E-11	6.24E-10	pseudobulk	edgeR	LRT
Arl6ip1	0.377665146	5.378144944	45.87389846	1.26E-11	6.71E-10	pseudobulk	edgeR	LRT
E130102H24Rik	0.317112371	5.957980539	45.83958963	1.28E-11	6.82E-10	pseudobulk	edgeR	LRT
Plk2	0.253603665	7.08781986	45.77850585	1.32E-11	7.02E-10	pseudobulk	edgeR	LRT
Serinc2	0.401969187	5.411123627	45.75061638	1.34E-11	7.10E-10	pseudobulk	edgeR	LRT
Atrx	0.203930503	7.786313429	45.67819512	1.39E-11	7.34E-10	pseudobulk	edgeR	LRT
Nav2	0.166281057	9.563862043	45.54799802	1.49E-11	7.83E-10	pseudobulk	edgeR	LRT
Grin2b	0.14539074	10.51788055	45.31153303	1.68E-11	8.81E-10	pseudobulk	edgeR	LRT
Memo1	-0.264620359	6.689736796	45.29677166	1.69E-11	8.86E-10	pseudobulk	edgeR	LRT
Ranbp9	0.206755316	7.470396266	45.25202034	1.73E-11	9.05E-10	pseudobulk	edgeR	LRT
Mtcl1	0.242466759	7.177339079	45.2477215	1.74E-11	9.05E-10	pseudobulk	edgeR	LRT
Ing4	0.337993471	5.610185204	45.23401077	1.75E-11	9.09E-10	pseudobulk	edgeR	LRT
Kcna1	0.278093279	6.44661634	45.08163669	1.89E-11	9.81E-10	pseudobulk	edgeR	LRT
Ablim1	0.180342464	8.204824101	45.05636551	1.91E-11	9.91E-10	pseudobulk	edgeR	LRT
Atp5b	0.254574828	6.70792102	45.04297342	1.93E-11	9.96E-10	pseudobulk	edgeR	LRT
Grik1	0.662927584	7.112943426	44.87357906	2.10E-11	1.08E-09	pseudobulk	edgeR	LRT
Arpp21	0.156127316	11.43640994	44.83429439	2.14E-11	1.10E-09	pseudobulk	edgeR	LRT
Pbx1	0.155839591	9.970004136	44.69988165	2.30E-11	1.18E-09	pseudobulk	edgeR	LRT
Rasgrf2	-0.482827515	5.029558935	44.68869713	2.31E-11	1.18E-09	pseudobulk	edgeR	LRT
Fam155a	0.141620122	12.00665046	44.54360761	2.49E-11	1.27E-09	pseudobulk	edgeR	LRT
Uchl3	-0.348097869	5.533815157	44.5271995	2.51E-11	1.27E-09	pseudobulk	edgeR	LRT
Gm12353	0.416333925	5.151332669	44.52633305	2.51E-11	1.27E-09	pseudobulk	edgeR	LRT
Rbfox1	0.148036693	13.05510383	44.51576042	2.52E-11	1.28E-09	pseudobulk	edgeR	LRT
Rtn4	0.223139477	7.455828142	44.49439566	2.55E-11	1.29E-09	pseudobulk	edgeR	LRT
Kcna6	0.282298591	6.191337169	44.4813968	2.57E-11	1.30E-09	pseudobulk	edgeR	LRT
Cacna1h	-0.339883943	5.651966597	44.29348831	2.83E-11	1.42E-09	pseudobulk	edgeR	LRT
Clk1	0.230718181	7.071085638	43.90387514	3.45E-11	1.73E-09	pseudobulk	edgeR	LRT
Cd47	0.217605409	7.337922195	43.78355549	3.67E-11	1.84E-09	pseudobulk	edgeR	LRT
Tspyl4	0.313658749	6.17314091	43.73592802	3.76E-11	1.88E-09	pseudobulk	edgeR	LRT
Scn3a	0.237246058	6.901717741	43.61701076	3.99E-11	2.00E-09	pseudobulk	edgeR	LRT
Mpdz	-0.282622376	6.562114693	43.5358924	4.16E-11	2.08E-09	pseudobulk	edgeR	LRT
Mid1	-0.321254207	5.651539363	43.34059445	4.60E-11	2.28E-09	pseudobulk	edgeR	LRT
Tsga10	-0.298365369	5.878373226	43.29320034	4.71E-11	2.33E-09	pseudobulk	edgeR	LRT
Spock3	0.259591731	6.7542715	43.22307851	4.88E-11	2.41E-09	pseudobulk	edgeR	LRT
Aopep	0.179398431	8.164936122	43.16666954	5.03E-11	2.48E-09	pseudobulk	edgeR	LRT
Mmp16	0.205362168	9.845090688	43.16110424	5.04E-11	2.48E-09	pseudobulk	edgeR	LRT
Ago2	0.34457235	5.791097533	43.09036679	5.23E-11	2.56E-09	pseudobulk	edgeR	LRT
Sfpq	0.19478785	8.248920709	42.98131521	5.53E-11	2.70E-09	pseudobulk	edgeR	LRT
Cck	0.409317744	4.955633982	42.93311183	5.66E-11	2.76E-09	pseudobulk	edgeR	LRT
Ipcef1	0.233408614	7.096418757	42.77240882	6.15E-11	2.99E-09	pseudobulk	edgeR	LRT
Bcl2	0.290471809	6.669147464	42.7637774	6.18E-11	2.99E-09	pseudobulk	edgeR	LRT
Frmd6	0.24363095	6.868022553	42.72189577	6.31E-11	3.05E-09	pseudobulk	edgeR	LRT
Atp6ap1	0.392118469	4.916304941	42.70601993	6.36E-11	3.07E-09	pseudobulk	edgeR	LRT
Prkce	0.156209534	9.853297008	42.54823963	6.90E-11	3.31E-09	pseudobulk	edgeR	LRT
Atp2b2	0.153532519	9.034406852	42.42614106	7.34E-11	3.51E-09	pseudobulk	edgeR	LRT
Nup93	0.213833196	7.338848038	42.37399122	7.54E-11	3.59E-09	pseudobulk	edgeR	LRT
Nxph1	0.411369031	7.006980049	42.33331892	7.70E-11	3.66E-09	pseudobulk	edgeR	LRT
Tafa5	-0.280348708	6.222497324	42.33065789	7.71E-11	3.66E-09	pseudobulk	edgeR	LRT
Ddx3x	0.412662629	4.579100666	42.23446419	8.10E-11	3.83E-09	pseudobulk	edgeR	LRT
Gm12394	0.195151755	7.854973755	42.1083561	8.64E-11	4.08E-09	pseudobulk	edgeR	LRT
Clvs2	0.249051283	7.309662598	42.04555476	8.92E-11	4.21E-09	pseudobulk	edgeR	LRT
C130073E24Rik	-0.478993197	5.345550912	41.5839082	1.13E-10	5.31E-09	pseudobulk	edgeR	LRT
Cacna1d	0.174333649	8.745076067	41.31037203	1.30E-10	6.07E-09	pseudobulk	edgeR	LRT
6030443J06Rik	-0.333175551	5.720392318	41.06233208	1.47E-10	6.84E-09	pseudobulk	edgeR	LRT
Ank3	0.142159729	10.27702576	40.84102544	1.65E-10	7.63E-09	pseudobulk	edgeR	LRT
Zbtb38	0.234800493	6.697349753	40.80446438	1.68E-10	7.76E-09	pseudobulk	edgeR	LRT
Atf6	0.20204056	7.54809632	40.64297443	1.83E-10	8.41E-09	pseudobulk	edgeR	LRT
Slc8a3	0.228209602	7.053252333	40.53280412	1.93E-10	8.88E-09	pseudobulk	edgeR	LRT
Cdk5r2	0.415614461	4.879288389	40.52191081	1.94E-10	8.91E-09	pseudobulk	edgeR	LRT
Qk	0.228354935	6.854659212	40.43415882	2.03E-10	9.30E-09	pseudobulk	edgeR	LRT
Diras2	0.239976743	6.792420359	40.3078661	2.17E-10	9.91E-09	pseudobulk	edgeR	LRT
Cacna1b	-0.234227741	7.011922182	40.25202179	2.23E-10	1.02E-08	pseudobulk	edgeR	LRT
Rbm5	0.225587946	6.926940197	40.22344092	2.27E-10	1.03E-08	pseudobulk	edgeR	LRT
Gucy1a1	-0.476888263	4.503780022	40.13657786	2.37E-10	1.07E-08	pseudobulk	edgeR	LRT
Nr4a1	0.24767313	6.990062785	40.08434888	2.43E-10	1.10E-08	pseudobulk	edgeR	LRT
Rab3a	0.262156799	6.227510776	39.8674491	2.72E-10	1.22E-08	pseudobulk	edgeR	LRT
Pdia3	0.290165874	6.055529287	39.76826665	2.86E-10	1.28E-08	pseudobulk	edgeR	LRT
Ephb6	0.285845672	6.183555	39.69673944	2.97E-10	1.33E-08	pseudobulk	edgeR	LRT
Kmt2e	0.197974453	7.958761084	39.64504629	3.05E-10	1.36E-08	pseudobulk	edgeR	LRT
Crebrf	0.254783274	6.283224291	39.62653723	3.07E-10	1.37E-08	pseudobulk	edgeR	LRT
Xpo1	0.297156349	5.910803355	39.50588002	3.27E-10	1.46E-08	pseudobulk	edgeR	LRT
Ccdc88c	-0.403164019	5.071457049	39.48731164	3.30E-10	1.47E-08	pseudobulk	edgeR	LRT
Olfm3	0.250384305	7.892601386	39.47676286	3.32E-10	1.47E-08	pseudobulk	edgeR	LRT
Omg	0.410499178	5.05958669	39.47614746	3.32E-10	1.47E-08	pseudobulk	edgeR	LRT
Gtf3c1	0.248991768	6.647961029	39.35624696	3.53E-10	1.56E-08	pseudobulk	edgeR	LRT
Hlcs	-0.383269333	5.056925338	39.2517494	3.73E-10	1.64E-08	pseudobulk	edgeR	LRT
Eif4g1	0.279229574	6.016221603	39.18858318	3.85E-10	1.69E-08	pseudobulk	edgeR	LRT
Bhlhb9	0.334141763	5.34120737	39.14688752	3.93E-10	1.72E-08	pseudobulk	edgeR	LRT
Slc38a2	0.322699154	5.427146913	39.10532832	4.02E-10	1.75E-08	pseudobulk	edgeR	LRT
Stac2	0.388179461	4.739686135	39.0909148	4.05E-10	1.76E-08	pseudobulk	edgeR	LRT
Kif26b	-0.305098104	6.004955504	38.99968964	4.24E-10	1.84E-08	pseudobulk	edgeR	LRT
Kctd17	0.33261847	5.549757229	38.9073854	4.44E-10	1.93E-08	pseudobulk	edgeR	LRT
Pten	0.202099045	7.836777791	38.78342893	4.74E-10	2.04E-08	pseudobulk	edgeR	LRT
Rgs11	-0.292566632	6.235631861	38.73906698	4.84E-10	2.08E-08	pseudobulk	edgeR	LRT
Car11	0.23559777	6.700560045	38.73888257	4.84E-10	2.08E-08	pseudobulk	edgeR	LRT
Radil	-0.406331939	4.52164579	38.69944414	4.94E-10	2.12E-08	pseudobulk	edgeR	LRT
Igfbp4	0.383973057	4.953130023	38.48712629	5.51E-10	2.36E-08	pseudobulk	edgeR	LRT
Ccdc85a	-0.238251029	7.986662117	38.456495	5.60E-10	2.39E-08	pseudobulk	edgeR	LRT
Camk1	0.331490747	5.317801271	38.45519281	5.60E-10	2.39E-08	pseudobulk	edgeR	LRT
Grin2a	0.142836088	10.53149732	38.40364242	5.75E-10	2.45E-08	pseudobulk	edgeR	LRT
Klhl2	0.2003221	7.448888835	38.37914848	5.83E-10	2.48E-08	pseudobulk	edgeR	LRT
Tmem178b	-0.191121174	8.836139924	38.27820182	6.13E-10	2.60E-08	pseudobulk	edgeR	LRT
Hnrnpll	0.212059641	7.00265926	38.24368092	6.24E-10	2.64E-08	pseudobulk	edgeR	LRT
Smc1a	0.369231063	4.852922484	38.14468661	6.57E-10	2.78E-08	pseudobulk	edgeR	LRT
Chd5	0.230343383	6.847465992	38.11788125	6.66E-10	2.81E-08	pseudobulk	edgeR	LRT
2210408I21Rik	-0.192738439	8.407054834	38.11528	6.67E-10	2.81E-08	pseudobulk	edgeR	LRT
Spock2	0.250257535	6.702949676	38.02310404	6.99E-10	2.94E-08	pseudobulk	edgeR	LRT
Gm2164	-0.295477991	7.214495999	38.01035137	7.04E-10	2.95E-08	pseudobulk	edgeR	LRT
Rai14	0.253305521	6.678997433	37.96823051	7.19E-10	3.01E-08	pseudobulk	edgeR	LRT
Ppp1cc	0.320181432	5.826656816	37.91532502	7.39E-10	3.08E-08	pseudobulk	edgeR	LRT
Hsp90aa1	0.250706149	6.207347416	37.87697885	7.53E-10	3.14E-08	pseudobulk	edgeR	LRT
Tenm1	0.187909506	9.134699938	37.81885463	7.76E-10	3.22E-08	pseudobulk	edgeR	LRT
Larp1b	-0.360696007	5.073439507	37.70796555	8.22E-10	3.41E-08	pseudobulk	edgeR	LRT
Astn1	0.169680555	8.419700446	37.68428669	8.32E-10	3.44E-08	pseudobulk	edgeR	LRT
Ppp3ca	0.137617646	9.982259742	37.59445446	8.71E-10	3.59E-08	pseudobulk	edgeR	LRT
Kcnk2	0.308548127	5.745674604	37.53646042	8.97E-10	3.70E-08	pseudobulk	edgeR	LRT
Tshz2	0.342690117	8.141794972	37.32612603	9.99E-10	4.11E-08	pseudobulk	edgeR	LRT
Glra2	0.255765546	6.283370657	37.22128311	1.05E-09	4.32E-08	pseudobulk	edgeR	LRT
Snap25	0.145845765	10.07588703	37.14506071	1.10E-09	4.47E-08	pseudobulk	edgeR	LRT
Rgl1	-0.223310776	7.125542458	37.04897463	1.15E-09	4.68E-08	pseudobulk	edgeR	LRT
Ubc	0.245817118	6.48549676	36.99180488	1.19E-09	4.81E-08	pseudobulk	edgeR	LRT
Sh3gl2	0.158591327	9.193745867	36.98145959	1.19E-09	4.83E-08	pseudobulk	edgeR	LRT
Vxn	0.239307631	7.439085427	36.94805619	1.21E-09	4.90E-08	pseudobulk	edgeR	LRT
Adamts17	-0.311216527	5.483834771	36.74632933	1.35E-09	5.42E-08	pseudobulk	edgeR	LRT
Gabbr1	0.21205976	7.212790224	36.63122817	1.43E-09	5.74E-08	pseudobulk	edgeR	LRT
BC052040	-0.305795842	5.730548416	36.59920878	1.45E-09	5.83E-08	pseudobulk	edgeR	LRT
Csmd1	0.132344248	12.8899838	36.59248731	1.46E-09	5.84E-08	pseudobulk	edgeR	LRT
Rab8b	-0.375482435	5.298079581	36.57093928	1.47E-09	5.89E-08	pseudobulk	edgeR	LRT
Mblac2	-0.38681511	5.709168434	36.46220631	1.56E-09	6.22E-08	pseudobulk	edgeR	LRT
Syp	0.227153336	6.710779076	36.41827818	1.59E-09	6.35E-08	pseudobulk	edgeR	LRT
Phactr3	-0.207085352	6.909702421	36.35494067	1.64E-09	6.55E-08	pseudobulk	edgeR	LRT
Aig1	0.160510318	8.281327283	36.29948975	1.69E-09	6.73E-08	pseudobulk	edgeR	LRT
Syt4	0.280852942	6.048318626	36.251583	1.73E-09	6.88E-08	pseudobulk	edgeR	LRT
Prkdc	-0.310602436	5.70801519	36.17615215	1.80E-09	7.12E-08	pseudobulk	edgeR	LRT
Lztr1	0.280726405	5.968947769	35.98614301	1.99E-09	7.83E-08	pseudobulk	edgeR	LRT
Map3k10	0.317496022	5.303497918	35.93390164	2.04E-09	8.03E-08	pseudobulk	edgeR	LRT
