gene	logFC	logCPM	LR	PValue	FDR	de_family	de_method	de_type
Tpgs2	-0.383208419	5.03208339	14.25781339	0.000159398	0.010431251	pseudobulk	edgeR	LRT
Map4k3	0.21933154	7.649928207	14.23944217	0.000160961	0.010504394	pseudobulk	edgeR	LRT
Plpp4	-0.669015305	4.890082946	14.22776897	0.000161963	0.010540554	pseudobulk	edgeR	LRT
Mir124-2hg	-0.225447361	7.176737466	14.20725917	0.000163738	0.010626708	pseudobulk	edgeR	LRT
Rbm39	0.200324939	8.407715542	14.19792293	0.000164552	0.010650225	pseudobulk	edgeR	LRT
Stxbp6	-0.256957326	7.880786785	14.17885478	0.000166228	0.010729226	pseudobulk	edgeR	LRT
A630089N07Rik	-0.275366838	6.090921947	14.1114494	0.000172292	0.011012406	pseudobulk	edgeR	LRT
Hacd1	-0.258679241	6.450004945	14.10396083	0.000172979	0.011014097	pseudobulk	edgeR	LRT
Zbtb20	0.284156074	7.652607658	14.09850993	0.000173481	0.011016287	pseudobulk	edgeR	LRT
Slc38a1	0.232852078	7.055705238	13.97816916	0.000184946	0.011712726	pseudobulk	edgeR	LRT
Prkca	0.200104353	8.861755252	13.9441567	0.000188322	0.011831149	pseudobulk	edgeR	LRT
Anxa6	-0.42790446	4.666363332	13.90634692	0.000192149	0.012039433	pseudobulk	edgeR	LRT
Bmper	0.686894326	4.623617595	13.88953763	0.000193875	0.012115369	pseudobulk	edgeR	LRT
Gng2	0.223392169	7.183554945	13.85803911	0.000197152	0.012255126	pseudobulk	edgeR	LRT
Myrip	-0.238760528	7.085751642	13.80015087	0.00020332	0.012539303	pseudobulk	edgeR	LRT
Per1	0.324322696	5.361506962	13.79430215	0.000203954	0.012545557	pseudobulk	edgeR	LRT
Elavl4	0.212297255	7.458654242	13.75712422	0.00020803	0.012729836	pseudobulk	edgeR	LRT
D130040H23Rik	-0.325248263	5.535362413	13.72139564	0.000212025	0.012923486	pseudobulk	edgeR	LRT
Gad1	0.198664947	8.864835334	13.71903364	0.000212292	0.012923486	pseudobulk	edgeR	LRT
Platr25	-0.415591048	5.276587413	13.69295135	0.000215261	0.013047148	pseudobulk	edgeR	LRT
Cacna1e	0.260762632	7.52270925	13.68876306	0.000215742	0.013047148	pseudobulk	edgeR	LRT
AU040320	-0.310163768	5.767863156	13.68342501	0.000216356	0.013047148	pseudobulk	edgeR	LRT
Rpl19	0.402711282	4.55021155	13.67966236	0.00021679	0.013047148	pseudobulk	edgeR	LRT
Chsy3	0.343068627	8.665168609	13.6770403	0.000217092	0.013047148	pseudobulk	edgeR	LRT
Tmem91	-0.404917397	4.754853506	13.67129936	0.000217757	0.013053797	pseudobulk	edgeR	LRT
Zfp64	-0.462483123	4.87173865	13.65833213	0.000219266	0.013110893	pseudobulk	edgeR	LRT
Nup93	0.235484995	7.080863841	13.6165001	0.000224206	0.013372343	pseudobulk	edgeR	LRT
Gm14325	-0.381518171	4.770478931	13.58840914	0.000227586	0.013473861	pseudobulk	edgeR	LRT
Eif4a2	0.267156915	6.233440378	13.58809814	0.000227624	0.013473861	pseudobulk	edgeR	LRT
Dimt1	-0.353367266	5.103060304	13.5769563	0.000228979	0.013520104	pseudobulk	edgeR	LRT
Mat2a	-0.282673164	6.797901699	13.53470019	0.000234193	0.01379337	pseudobulk	edgeR	LRT
Serf2	-0.391750286	5.440083107	13.47170855	0.000242188	0.014228677	pseudobulk	edgeR	LRT
Adra1a	0.252104229	7.797966536	13.40902244	0.000250417	0.014527657	pseudobulk	edgeR	LRT
Crem	0.378346915	5.064233028	13.4019849	0.000251358	0.014527657	pseudobulk	edgeR	LRT
Gpr22	0.413402788	4.633320294	13.39905407	0.000251751	0.014527657	pseudobulk	edgeR	LRT
Tmem175	-0.257739745	6.362763078	13.39564014	0.00025221	0.014527657	pseudobulk	edgeR	LRT
Cst3	0.457316002	4.531304859	13.38028968	0.000254282	0.014611318	pseudobulk	edgeR	LRT
Ubqln2	0.388272035	4.805740843	13.34715704	0.000258815	0.014799552	pseudobulk	edgeR	LRT
Tmem132a	0.293881084	5.700192812	13.32089112	0.000262465	0.014955089	pseudobulk	edgeR	LRT
Tll1	-0.495768906	5.132951826	13.31847152	0.000262804	0.014955089	pseudobulk	edgeR	LRT
Grip1	0.174870677	12.16047504	13.27517634	0.000268944	0.01523087	pseudobulk	edgeR	LRT
Ckb	0.211594801	8.293681937	13.25576761	0.000271742	0.015352473	pseudobulk	edgeR	LRT
Ypel3	0.251717794	6.415354937	13.23217842	0.000275184	0.015472686	pseudobulk	edgeR	LRT
D1Ertd622e	-0.303034061	5.478426004	13.15741641	0.000286383	0.016025911	pseudobulk	edgeR	LRT
Zfp973	-0.259550009	6.140328925	13.1222507	0.000291809	0.016247607	pseudobulk	edgeR	LRT
Svil	0.41754839	5.085123541	13.09424761	0.000296204	0.016380913	pseudobulk	edgeR	LRT
Sv2b	0.554728676	5.472533956	13.07359504	0.000299488	0.016513847	pseudobulk	edgeR	LRT
Nbea	0.216096247	10.45726213	13.07033407	0.00030001	0.016513847	pseudobulk	edgeR	LRT
Sec24c	0.34958375	4.953320357	13.04510611	0.000304078	0.016666255	pseudobulk	edgeR	LRT
Ppia	-0.399074626	4.698915599	13.04242254	0.000304514	0.016666255	pseudobulk	edgeR	LRT
Syt11	0.201226652	7.679548384	13.03300837	0.000306049	0.016690271	pseudobulk	edgeR	LRT
Prkdc	-0.281890776	6.055628068	12.98441357	0.000314095	0.017089508	pseudobulk	edgeR	LRT
Tmem165	-0.313393662	5.418147124	12.96547629	0.000317288	0.01722346	pseudobulk	edgeR	LRT
Eepd1	0.277445669	6.047570945	12.93313658	0.000322816	0.017403277	pseudobulk	edgeR	LRT
Plppr4	0.212354429	7.397158276	12.92050959	0.000325001	0.017481067	pseudobulk	edgeR	LRT
Neto2	-0.243328711	7.55932705	12.87255167	0.000333437	0.01785326	pseudobulk	edgeR	LRT
Prpf8	0.279979834	5.804957843	12.84235801	0.00033886	0.018102518	pseudobulk	edgeR	LRT
Adamts16	-0.387071477	5.26322228	12.83746478	0.000339748	0.018108856	pseudobulk	edgeR	LRT
Sgcd	-0.233725555	8.509339052	12.80038352	0.000346548	0.018346812	pseudobulk	edgeR	LRT
Pde1a	0.311350919	7.980075821	12.79402328	0.000347728	0.018368016	pseudobulk	edgeR	LRT
Fam228b	-0.351100458	4.937052196	12.76956008	0.000352306	0.018526718	pseudobulk	edgeR	LRT
Gprasp1	0.205011749	7.737947047	12.71695968	0.000362354	0.01901271	pseudobulk	edgeR	LRT
Tmod1	0.417099526	4.685026175	12.70869727	0.000363959	0.019029601	pseudobulk	edgeR	LRT
Cdyl	-0.306823652	5.517926746	12.70698758	0.000364292	0.019029601	pseudobulk	edgeR	LRT
Slitrk1	0.368423232	4.986295119	12.69072955	0.000367473	0.019087936	pseudobulk	edgeR	LRT
Atp2a2	0.194713373	8.004189732	12.66000296	0.000373562	0.019342282	pseudobulk	edgeR	LRT
1110004F10Rik	-0.262648861	6.64827537	12.64611177	0.000376348	0.019401254	pseudobulk	edgeR	LRT
Sec14l1	0.243890724	6.535355581	12.62871734	0.000379866	0.019539862	pseudobulk	edgeR	LRT
Hspa5	0.254552429	6.223587509	12.596303	0.000386511	0.019828169	pseudobulk	edgeR	LRT
Fry	0.205798869	7.730477949	12.5653155	0.000392972	0.019982234	pseudobulk	edgeR	LRT
Ptpre	0.292439904	6.855639234	12.56254816	0.000393555	0.019982234	pseudobulk	edgeR	LRT
Sgip1	0.181782472	9.630488923	12.52200689	0.000402187	0.020376593	pseudobulk	edgeR	LRT
Rogdi	-0.274838652	5.818751948	12.45550986	0.000416761	0.021069663	pseudobulk	edgeR	LRT
Tbl1xr1	0.253416159	6.411941957	12.41393667	0.000426142	0.021406119	pseudobulk	edgeR	LRT
E2f3	-0.278497725	5.710609678	12.38467239	0.000432873	0.0216519	pseudobulk	edgeR	LRT
Pex13	-0.281788803	5.625954262	12.32937851	0.000445885	0.022208458	pseudobulk	edgeR	LRT
Tm6sf1	-0.252961964	6.788912804	12.31423836	0.000449516	0.022248214	pseudobulk	edgeR	LRT
Xylt1	-0.244725313	7.108019399	12.30863921	0.000450867	0.022268271	pseudobulk	edgeR	LRT
Trappc9	0.213206931	7.662569728	12.29865326	0.000453285	0.022314349	pseudobulk	edgeR	LRT
Aldoa	0.209056722	7.399231324	12.29697165	0.000453694	0.022314349	pseudobulk	edgeR	LRT
Asph	0.228544992	7.187034943	12.26538702	0.000461438	0.02264793	pseudobulk	edgeR	LRT
Lingo2	0.213197944	10.39203463	12.22474573	0.000471598	0.023002862	pseudobulk	edgeR	LRT
Kiz	-0.30508767	5.506393189	12.20975296	0.000475403	0.023119617	pseudobulk	edgeR	LRT
Gm10033	-0.382165307	4.634061768	12.19942443	0.000478043	0.023173264	pseudobulk	edgeR	LRT
Rnf167	0.361753387	4.706009494	12.17721208	0.000483769	0.023354739	pseudobulk	edgeR	LRT
Tro	0.222093131	6.612885165	12.11506223	0.000500162	0.023998593	pseudobulk	edgeR	LRT
Cpe	0.208178291	7.634494997	12.10537357	0.000502767	0.02407458	pseudobulk	edgeR	LRT
Tafa1	0.513751512	5.258337713	12.09291788	0.000506137	0.02418678	pseudobulk	edgeR	LRT
Dner	0.180976959	8.942955024	12.08090336	0.000509409	0.024293864	pseudobulk	edgeR	LRT
Msantd2	-0.249152458	6.526976085	12.06218795	0.000514549	0.024489398	pseudobulk	edgeR	LRT
Arhgap18	-0.276161536	6.708086365	12.04904789	0.000518188	0.024563381	pseudobulk	edgeR	LRT
Tox	0.308063567	7.729653129	12.00252211	0.000531286	0.024933401	pseudobulk	edgeR	LRT
Ndrg4	0.191396676	8.795984258	11.99297583	0.000534014	0.025011624	pseudobulk	edgeR	LRT
Tgfbr3	-0.481840028	4.540780701	11.98027214	0.000537667	0.025082979	pseudobulk	edgeR	LRT
Slc22a17	0.194689993	7.767816876	11.93860876	0.000549825	0.025474311	pseudobulk	edgeR	LRT
Polb	-0.24202548	6.376038691	11.93599857	0.000550596	0.025474311	pseudobulk	edgeR	LRT
Vav3	-0.516699412	5.173075971	11.92199171	0.000554751	0.025576101	pseudobulk	edgeR	LRT
Sgsm3	-0.307896437	5.312178916	11.91178456	0.000557799	0.025666397	pseudobulk	edgeR	LRT
Ncl	0.341217976	5.196679844	11.90427772	0.000560052	0.025719806	pseudobulk	edgeR	LRT
Mfap3	-0.284769439	5.720180094	11.88938614	0.000564547	0.025875814	pseudobulk	edgeR	LRT
Cemip	-0.277969118	7.966261553	11.86781515	0.000571124	0.026075783	pseudobulk	edgeR	LRT
Flrt2	0.179419818	8.691504506	11.85197932	0.000576001	0.026247593	pseudobulk	edgeR	LRT
Gm14443	-0.387620901	4.613492776	11.82714044	0.000583736	0.026443666	pseudobulk	edgeR	LRT
Akap8	0.25007514	6.234392164	11.77732126	0.000599567	0.027059768	pseudobulk	edgeR	LRT
Stub1	0.306157257	5.525715045	11.76504977	0.000603533	0.027134784	pseudobulk	edgeR	LRT
Ptprr	-0.193185404	7.543267582	11.75588375	0.000606512	0.027216796	pseudobulk	edgeR	LRT
Ranbp17	-0.253387491	6.958310778	11.72963771	0.000615126	0.027446488	pseudobulk	edgeR	LRT
Gria2	0.183658754	9.951851463	11.70126443	0.000624576	0.027777049	pseudobulk	edgeR	LRT
Chrm2	0.296284216	7.481152564	11.70032381	0.000624892	0.027777049	pseudobulk	edgeR	LRT
Adgrl1	0.23603309	6.325230306	11.69515355	0.000626631	0.027801882	pseudobulk	edgeR	LRT
Ago2	0.306329252	5.461005371	11.62126547	0.00065202	0.02849897	pseudobulk	edgeR	LRT
Dlx1as	-0.238351997	6.917180539	11.59060943	0.000662857	0.028865517	pseudobulk	edgeR	LRT
Sdf4	0.328420592	4.9723549	11.58007844	0.000666621	0.028963524	pseudobulk	edgeR	LRT
Zfp961	-0.266318913	5.823992221	11.55850931	0.000674399	0.029206188	pseudobulk	edgeR	LRT
Pnpla3	-0.35848112	4.907876697	11.54338115	0.000679909	0.029390772	pseudobulk	edgeR	LRT
Klf7	0.250404966	5.901204039	11.5100078	0.000692225	0.029868362	pseudobulk	edgeR	LRT
Nckap1	0.182035327	7.88592005	11.47874449	0.000703967	0.030296276	pseudobulk	edgeR	LRT
Tspyl2	0.233981686	6.43933403	11.4691884	0.000707596	0.030323443	pseudobulk	edgeR	LRT
Styx	-0.34471223	4.869090917	11.46833632	0.00070792	0.030323443	pseudobulk	edgeR	LRT
Sez6l2	0.217667528	6.713098844	11.40051677	0.000734237	0.03128008	pseudobulk	edgeR	LRT
Mpc1	-0.242244036	6.23152774	11.3883513	0.000739061	0.031428768	pseudobulk	edgeR	LRT
Malat1	0.169442318	14.40743338	11.37530155	0.000744271	0.031536493	pseudobulk	edgeR	LRT
3110039M20Rik	0.32178163	5.303407109	11.3473926	0.00075554	0.03195648	pseudobulk	edgeR	LRT
Crppa	-0.235656397	6.565162589	11.30746768	0.00077196	0.032418185	pseudobulk	edgeR	LRT
Resp18	0.289154573	5.430815748	11.28640041	0.000780769	0.032671653	pseudobulk	edgeR	LRT
Gm3448	-0.344165303	5.018764015	11.25657658	0.000793414	0.033141917	pseudobulk	edgeR	LRT
Snhg20	-0.252663496	6.655856611	11.25190492	0.000795413	0.033166628	pseudobulk	edgeR	LRT
Uqcrfs1	0.363666788	4.978461237	11.20782953	0.000814529	0.033843909	pseudobulk	edgeR	LRT
Gabbr1	0.209341915	7.018049192	11.17591965	0.000828658	0.034309941	pseudobulk	edgeR	LRT
Safb2	0.270896481	5.874114466	11.16000831	0.000835795	0.03454171	pseudobulk	edgeR	LRT
Sgk1	0.210455706	7.232823683	11.1536735	0.000838654	0.03454171	pseudobulk	edgeR	LRT
Scarb2	0.252137765	5.903264877	11.08667344	0.000869503	0.03554717	pseudobulk	edgeR	LRT
Kcna2	0.276701412	5.940459224	11.08431304	0.000870611	0.03554717	pseudobulk	edgeR	LRT
Sv2a	0.196639503	7.144895973	11.0611971	0.000881532	0.035782141	pseudobulk	edgeR	LRT
Tle1	-0.223662109	6.539282505	11.05015429	0.000886798	0.035897042	pseudobulk	edgeR	LRT
Asns	-0.352571358	4.727474479	11.02951055	0.000896728	0.036236741	pseudobulk	edgeR	LRT
Lrfn5	0.18794619	10.11588151	11.0249396	0.000898942	0.036264001	pseudobulk	edgeR	LRT
Mllt6	0.363400368	4.721581823	11.02032417	0.000901183	0.036281577	pseudobulk	edgeR	LRT
Ocrl	-0.206705241	6.908474287	11.00040803	0.000910918	0.036559327	pseudobulk	edgeR	LRT
Nsfl1c	-0.345310326	5.111036068	10.96839908	0.000926788	0.036997885	pseudobulk	edgeR	LRT
Uri1	-0.200524188	7.233557438	10.96382966	0.000929076	0.036997885	pseudobulk	edgeR	LRT
Fmn1	-0.194009712	8.403297407	10.96259023	0.000929698	0.036997885	pseudobulk	edgeR	LRT
Dlg1	0.22843935	7.167286231	10.95713384	0.000932439	0.037044415	pseudobulk	edgeR	LRT
Ppip5k2	-0.216820971	7.276189591	10.93904203	0.000941588	0.037344918	pseudobulk	edgeR	LRT
Ogdhl	-0.306122427	5.285628984	10.92928172	0.000946562	0.037479077	pseudobulk	edgeR	LRT
Spock2	0.20618692	6.882533433	10.87580653	0.000974286	0.038511003	pseudobulk	edgeR	LRT
Myo1d	-0.446028474	4.75049642	10.87275366	0.000975893	0.038511003	pseudobulk	edgeR	LRT
Pdia3	0.247937132	6.170105973	10.84649242	0.000989831	0.038848762	pseudobulk	edgeR	LRT
Cdk5r1	0.35657722	4.734404606	10.83959148	0.000993526	0.038848762	pseudobulk	edgeR	LRT
Cacna2d1	0.331579929	8.262149767	10.83266374	0.000997251	0.038848762	pseudobulk	edgeR	LRT
Shc3	0.211127977	7.140244498	10.82715209	0.001000224	0.038848762	pseudobulk	edgeR	LRT
B3galt2	0.389399733	4.586605121	10.82661133	0.001000516	0.038848762	pseudobulk	edgeR	LRT
Ctsb	0.26791875	5.711858673	10.81720371	0.001005613	0.038951175	pseudobulk	edgeR	LRT
Atp6v0c	0.215076409	6.884610297	10.8148577	0.001006888	0.038951175	pseudobulk	edgeR	LRT
Atp6ap1	0.318173402	5.108981127	10.79529216	0.001017586	0.039273653	pseudobulk	edgeR	LRT
Aopep	0.192218552	7.947486285	10.79352437	0.001018558	0.039273653	pseudobulk	edgeR	LRT
Hsd17b12	0.27749254	6.007905959	10.77552078	0.001028513	0.039571019	pseudobulk	edgeR	LRT
Clstn3	0.190047125	7.703974758	10.74955098	0.001043046	0.039956303	pseudobulk	edgeR	LRT
Podxl2	0.201696732	7.289830932	10.72704302	0.00105581	0.040248924	pseudobulk	edgeR	LRT
Ssrp1	0.33594599	4.9719589	10.72169373	0.001058867	0.040300239	pseudobulk	edgeR	LRT
Rit2	0.240689385	7.983394786	10.70180145	0.001070313	0.040604664	pseudobulk	edgeR	LRT
Terf1	-0.25385931	5.767880594	10.67345529	0.001086839	0.041099265	pseudobulk	edgeR	LRT
Aatf	-0.256238558	5.752555608	10.67039519	0.001088639	0.04110134	pseudobulk	edgeR	LRT
Eif4g1	0.250621526	6.094425232	10.65027328	0.001100546	0.041484438	pseudobulk	edgeR	LRT
Pcsk2	0.244523169	7.855972134	10.62867799	0.001113473	0.041857456	pseudobulk	edgeR	LRT
Sfxn5	-0.241747789	6.235285203	10.62780987	0.001113996	0.041857456	pseudobulk	edgeR	LRT
Usp11	0.231696771	6.28924345	10.54016656	0.001168079	0.043611365	pseudobulk	edgeR	LRT
Kcnip1	0.167378118	9.193655512	10.51780901	0.001182296	0.04393329	pseudobulk	edgeR	LRT
Fhit	-0.246326965	7.414267297	10.51143796	0.001186379	0.044015595	pseudobulk	edgeR	LRT
Ubp1	0.249620506	6.140960073	10.48830618	0.001201325	0.044500008	pseudobulk	edgeR	LRT
Plekha8	-0.355425123	4.732945331	10.43020538	0.00123971	0.045620411	pseudobulk	edgeR	LRT
Scn3a	0.274357697	6.143609494	10.39450536	0.001263909	0.046218779	pseudobulk	edgeR	LRT
Airn	0.379487996	4.750376231	10.39142344	0.00126602	0.046218779	pseudobulk	edgeR	LRT
Nrxn1	0.20211875	11.89553662	10.38405426	0.001271083	0.046218779	pseudobulk	edgeR	LRT
Lrfn2	0.249508985	6.125950663	10.38208827	0.001272437	0.046218779	pseudobulk	edgeR	LRT
Ppp1r2	0.245258877	5.92131063	10.38094023	0.001273228	0.046218779	pseudobulk	edgeR	LRT
Tfcp2	-0.299882511	5.417692403	10.36826785	0.001281998	0.046465515	pseudobulk	edgeR	LRT
Cep126	-0.26977903	5.734886497	10.36445874	0.001284646	0.046478343	pseudobulk	edgeR	LRT
Hnrnpu	0.168962408	8.71849613	10.30032682	0.001330067	0.047644075	pseudobulk	edgeR	LRT
Dscam	0.217422173	9.011357524	10.29945752	0.001330693	0.047644075	pseudobulk	edgeR	LRT
Stk3	-0.247292158	6.653634204	10.28942079	0.001337951	0.047831234	pseudobulk	edgeR	LRT
Cnnm1	0.210586996	6.556877549	10.28405918	0.001341844	0.047897739	pseudobulk	edgeR	LRT
4933406I18Rik	-0.199034973	6.976282894	10.24270056	0.001372265	0.048688554	pseudobulk	edgeR	LRT
Jarid2	0.210122314	6.905878884	10.22055825	0.001388838	0.04920246	pseudobulk	edgeR	LRT
Kmt2e	0.174071001	8.01843433	10.21145097	0.001395713	0.049297762	pseudobulk	edgeR	LRT
Ugcg	0.261918459	5.515047337	10.20780717	0.001398474	0.049321316	pseudobulk	edgeR	LRT
Asic1	0.361363403	4.610563334	10.1948832	0.001408309	0.049564049	pseudobulk	edgeR	LRT
Ank	0.182915605	7.678845675	10.17262469	0.001425412	0.049897897	pseudobulk	edgeR	LRT
Pgrmc1	0.323709949	4.941511499	10.15384031	0.00144001	0.050306825	pseudobulk	edgeR	LRT
Sorl1	0.209987439	6.727799352	10.15210643	0.001441365	0.050306825	pseudobulk	edgeR	LRT
Shisa9	0.20174044	9.207902794	10.14058039	0.001450405	0.050472805	pseudobulk	edgeR	LRT
Actg1	-0.247943247	6.350039531	10.13316541	0.001456251	0.050480318	pseudobulk	edgeR	LRT
Alg2	0.327908834	4.909982071	10.13253892	0.001456746	0.050480318	pseudobulk	edgeR	LRT
Gls2	-0.320067011	5.111668493	10.12160562	0.001465413	0.050547088	pseudobulk	edgeR	LRT
Socs6	-0.275322023	5.689607131	10.10469429	0.001478921	0.050864096	pseudobulk	edgeR	LRT
Apbb1	0.235553416	6.080354216	10.08468313	0.001495069	0.051344495	pseudobulk	edgeR	LRT
Ptpro	0.231610503	6.468043955	10.07503767	0.001502915	0.05138924	pseudobulk	edgeR	LRT
Enc1	0.351812318	4.607447289	10.06235151	0.0015133	0.051540224	pseudobulk	edgeR	LRT
R3hdm1	0.19150527	8.650174646	10.06162758	0.001513894	0.051540224	pseudobulk	edgeR	LRT
Tek	0.346421977	4.603217332	10.03480927	0.001536095	0.052043976	pseudobulk	edgeR	LRT
Ephb1	0.362214683	4.793473439	10.02081949	0.001547806	0.052316726	pseudobulk	edgeR	LRT
Gpcpd1	-0.217691751	6.665762971	10.00838129	0.001558294	0.05259578	pseudobulk	edgeR	LRT
Rbm5	0.187861921	7.048122065	9.992470942	0.001571816	0.052900573	pseudobulk	edgeR	LRT
Hnrnpa2b1	0.179216703	7.92336191	9.987980942	0.001575653	0.05295407	pseudobulk	edgeR	LRT
Rpgrip1l	-0.261860419	6.061240645	9.981383332	0.001581308	0.05306844	pseudobulk	edgeR	LRT
Rgs20	-0.294996823	5.33503686	9.961361977	0.001598598	0.053572345	pseudobulk	edgeR	LRT
Nol4	0.171882295	8.876578693	9.94554821	0.001612388	0.053917992	pseudobulk	edgeR	LRT
Fam214a	0.231597619	6.396153596	9.944292318	0.001613489	0.053917992	pseudobulk	edgeR	LRT
Wwc1	-0.358917475	4.810354903	9.931906659	0.001624382	0.054205116	pseudobulk	edgeR	LRT
Ro60	0.240355869	5.934533966	9.927577321	0.001628207	0.05425591	pseudobulk	edgeR	LRT
Rgs17	-0.196531422	6.801752613	9.924162343	0.001631231	0.054279892	pseudobulk	edgeR	LRT
Ilvbl	0.356481153	4.644216689	9.898556373	0.001654085	0.054885329	pseudobulk	edgeR	LRT
Ckmt1	0.239401143	5.90431324	9.87320779	0.001677029	0.055490336	pseudobulk	edgeR	LRT
Hdhd5	-0.268780919	5.48552245	9.853448158	0.001695137	0.055953426	pseudobulk	edgeR	LRT
Ing4	0.255826089	5.788763759	9.852757019	0.001695774	0.055953426	pseudobulk	edgeR	LRT
Srbd1	0.279631738	5.567561151	9.79987932	0.001745233	0.057344421	pseudobulk	edgeR	LRT
Klhl29	0.179579712	8.682591986	9.793302837	0.001751486	0.057469715	pseudobulk	edgeR	LRT
Cep164	-0.275896722	5.405958223	9.776588581	0.001767479	0.057834347	pseudobulk	edgeR	LRT
Rbfox3	0.17319398	8.080386788	9.757116692	0.001786299	0.058192103	pseudobulk	edgeR	LRT
Tmtc3	-0.294214269	5.083549301	9.755035173	0.001788322	0.058192103	pseudobulk	edgeR	LRT
Pde7b	0.288120992	6.135076038	9.735274373	0.00180765	0.058439262	pseudobulk	edgeR	LRT
Hnrnpa1	0.285268743	5.340923693	9.730975571	0.001811883	0.058439262	pseudobulk	edgeR	LRT
Kcmf1	-0.220799801	6.31784109	9.730779256	0.001812076	0.058439262	pseudobulk	edgeR	LRT
Gm16083	-0.234744586	6.68354269	9.722029796	0.001820723	0.058439262	pseudobulk	edgeR	LRT
Epha6	-0.211765915	9.923822081	9.710873887	0.001831809	0.058666728	pseudobulk	edgeR	LRT
Gm47027	0.340262574	4.696001479	9.702699762	0.001839975	0.058737086	pseudobulk	edgeR	LRT
Sgcz	0.220864829	10.40284965	9.696560802	0.001846132	0.058853891	pseudobulk	edgeR	LRT
Rabac1	0.365248508	4.626477126	9.681794073	0.001861028	0.0592486	pseudobulk	edgeR	LRT
Gm15723	-0.351283932	4.529563018	9.659000102	0.001884262	0.059761162	pseudobulk	edgeR	LRT
Mblac2	-0.212317515	6.493423287	9.654133932	0.001889259	0.059761162	pseudobulk	edgeR	LRT
Gm31508	-0.304042305	5.554856097	9.653314231	0.001890103	0.059761162	pseudobulk	edgeR	LRT
Smap2	-0.205000168	6.48163367	9.651133288	0.001892348	0.059761162	pseudobulk	edgeR	LRT
Mme	-0.343009644	5.18376093	9.644675537	0.001899012	0.059837902	pseudobulk	edgeR	LRT
Lrrk2	0.242703204	5.790018368	9.643857951	0.001899858	0.059837902	pseudobulk	edgeR	LRT
Fam57a	-0.379518287	4.547355196	9.597766775	0.001948142	0.060826503	pseudobulk	edgeR	LRT
Ank3	0.151288467	10.142557	9.596657191	0.001949319	0.060826503	pseudobulk	edgeR	LRT
Pcdh9	0.154160123	12.28653854	9.590018882	0.001956379	0.0609496	pseudobulk	edgeR	LRT
Nsg1	0.293995666	5.51498359	9.585663716	0.001961025	0.0609496	pseudobulk	edgeR	LRT
Rasgrp1	0.30557535	5.340475184	9.573824996	0.001973711	0.061182454	pseudobulk	edgeR	LRT
Cntnap5c	0.17407829	9.307290195	9.56489395	0.001983337	0.061385023	pseudobulk	edgeR	LRT
Gm15155	-0.291578784	6.390867247	9.54764897	0.002002057	0.0616555	pseudobulk	edgeR	LRT
Bcl2	0.270976571	6.558468692	9.544581811	0.002005405	0.061677988	pseudobulk	edgeR	LRT
E2f6	-0.285540578	5.245117672	9.51886969	0.002033698	0.062062037	pseudobulk	edgeR	LRT
Neto1	0.197224133	9.316879987	9.51619531	0.002036664	0.062072144	pseudobulk	edgeR	LRT
Gk	-0.244319924	5.921035821	9.510662339	0.002042814	0.062106278	pseudobulk	edgeR	LRT
Elovl4	0.271824516	5.354139792	9.501582697	0.002052947	0.062246317	pseudobulk	edgeR	LRT
Nrxn2	0.196649131	6.626716706	9.485808325	0.002070674	0.062703085	pseudobulk	edgeR	LRT
Tmem200a	0.39402442	5.565357572	9.462137881	0.002097565	0.063214596	pseudobulk	edgeR	LRT
Spats2l	-0.194546937	7.247929877	9.460963309	0.002098908	0.063214596	pseudobulk	edgeR	LRT
Mypn	-0.468283725	4.989823604	9.459152037	0.002100982	0.063214596	pseudobulk	edgeR	LRT
Rgs8	0.332990414	4.690396061	9.451997791	0.002109192	0.063299954	pseudobulk	edgeR	LRT
Gpm6a	0.180123833	9.493216951	9.439962426	0.002123078	0.063554771	pseudobulk	edgeR	LRT
Zfhx2	0.267150965	5.819593738	9.432489664	0.002131747	0.063675469	pseudobulk	edgeR	LRT
4930578G10Rik	0.234628121	7.163062616	9.377853251	0.002196226	0.065119488	pseudobulk	edgeR	LRT
Nprl2	0.375665257	4.566256107	9.374032777	0.002200808	0.065119488	pseudobulk	edgeR	LRT
2010300C02Rik	0.448687671	4.586631968	9.360627643	0.002216962	0.065259598	pseudobulk	edgeR	LRT
Adk	-0.196581405	7.013479581	9.335834177	0.002247158	0.065618954	pseudobulk	edgeR	LRT
Rpn1	0.302653513	5.059032753	9.335359804	0.00224774	0.065618954	pseudobulk	edgeR	LRT
Camk4	0.248540973	6.918255101	9.330321834	0.002253928	0.065677018	pseudobulk	edgeR	LRT
Uchl3	-0.238480265	5.911922041	9.323819104	0.00226194	0.065788958	pseudobulk	edgeR	LRT
Ryr3	0.258956907	6.323483768	9.252735046	0.00235144	0.067972478	pseudobulk	edgeR	LRT
Fhl1	0.247915888	6.401510782	9.249967733	0.002354996	0.067991844	pseudobulk	edgeR	LRT
Wwc2	-0.297596385	5.162085	9.198600962	0.002422002	0.069755424	pseudobulk	edgeR	LRT
Dlgap3	0.23254633	5.972528919	9.184607503	0.002440589	0.070119302	pseudobulk	edgeR	LRT
Memo1	-0.196774254	6.900393265	9.176749567	0.002451089	0.070335221	pseudobulk	edgeR	LRT
Os9	0.279487281	5.324133056	9.149912462	0.0024873	0.070942243	pseudobulk	edgeR	LRT
