gene	logFC	logCPM	LR	PValue	FDR	de_family	de_method	de_type	cell_type
Gm39043	-0.0557707197166302	-3.56606262140389	0.0022221784010652	0.962401657503117	0.986717733505597	pseudobulk	edgeR	LRT	Supp_layer_neurons
Capn5	-0.00681286740598587	3.27406023629132	0.00221716889731649	0.962444029436595	0.986717733505597	pseudobulk	edgeR	LRT	Supp_layer_neurons
Rps15	-0.00649091543240267	3.65863593378804	0.0022156180924604	0.962457156346593	0.986717733505597	pseudobulk	edgeR	LRT	Supp_layer_neurons
Cadm1	0.00673557360211415	10.0378180414605	0.0022151362832119	0.962461235596346	0.986717733505597	pseudobulk	edgeR	LRT	Supp_layer_neurons
Chtop	-0.00582130093493652	4.75924986738636	0.00220718299525657	0.962528636660272	0.986717733505597	pseudobulk	edgeR	LRT	Supp_layer_neurons
Trp53	-0.00993973362840327	3.33882687991361	0.00219848019283742	0.962602529169516	0.986717733505597	pseudobulk	edgeR	LRT	Supp_layer_neurons
Togaram2	0.0157304430554034	0.19884807139339	0.00219702053353377	0.962614936980126	0.986717733505597	pseudobulk	edgeR	LRT	Supp_layer_neurons
Tyw1	-0.00590643086923714	4.61585795380836	0.00219627731550531	0.962621256280237	0.986717733505597	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm11846	0.0245750110291002	-2.42264487062613	0.0021865335470892	0.962704203161856	0.986720373211347	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm45083	-0.0110179718988332	0.906700505260833	0.00218350590171745	0.962730014644098	0.986720373211347	pseudobulk	edgeR	LRT	Supp_layer_neurons
Jmy	-0.00613518301076591	5.58877879168868	0.00217511508651924	0.962801642448196	0.986720373211347	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm14317	0.0170229070275268	-0.267341467336396	0.00216975603704572	0.962847462199202	0.986720373211347	pseudobulk	edgeR	LRT	Supp_layer_neurons
Prpf6	0.00540232070383075	5.4651786811079	0.00216801434717695	0.962862365815158	0.986720373211347	pseudobulk	edgeR	LRT	Supp_layer_neurons
Fastkd3	0.00669323280873113	2.74004782160831	0.0021657895379823	0.962881412205675	0.986720373211347	pseudobulk	edgeR	LRT	Supp_layer_neurons
4930549P19Rik	-0.0407982120470562	-3.36466547527826	0.00216214196978859	0.962912659932809	0.986720373211347	pseudobulk	edgeR	LRT	Supp_layer_neurons
C030017B01Rik	0.00831708754369065	5.10113899431221	0.00215400312444913	0.9629824785777	0.986727308542763	pseudobulk	edgeR	LRT	Supp_layer_neurons
Acaa1b	0.0225850358209473	-1.77312037327045	0.00215173595357232	0.963001950910744	0.986727308542763	pseudobulk	edgeR	LRT	Supp_layer_neurons
Bcap31	-0.00580566451176949	4.06195229898266	0.00213723592732507	0.96312673298617	0.986812883146155	pseudobulk	edgeR	LRT	Supp_layer_neurons
6530409C15Rik	0.00627085996338973	3.37303475620629	0.00212691844847734	0.963215780035836	0.986861838129343	pseudobulk	edgeR	LRT	Supp_layer_neurons
Dlx1	0.0186761871807646	-1.50091534804114	0.00211330661871934	0.963333591431653	0.986921120822693	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm29805	0.03511379807556	-3.08571763890279	0.00211031298018716	0.963359552554916	0.986921120822693	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm14486	-0.018072076108276	-1.1823691760778	0.00209478985345068	0.963494467522735	0.986921120822693	pseudobulk	edgeR	LRT	Supp_layer_neurons
Khdrbs1	0.00502078330576232	6.16131489806192	0.00209466233218403	0.963495577909301	0.986921120822693	pseudobulk	edgeR	LRT	Supp_layer_neurons
Zfp872	-0.0353512222183846	-2.93373275864999	0.00209356539927708	0.963505130809869	0.986921120822693	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm9767	0.0299144768911612	-2.09744683876087	0.00208889953974722	0.963545792603441	0.986921120822693	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm29361	-0.0134169504478262	0.20628265851064	0.00207923804034049	0.963630135073322	0.986921120822693	pseudobulk	edgeR	LRT	Supp_layer_neurons
BC050972	0.0219536532829808	-2.11337390270884	0.00207713054924685	0.963648559013997	0.986921120822693	pseudobulk	edgeR	LRT	Supp_layer_neurons
Tert	0.00734625691593854	2.31904255324746	0.0020765071380997	0.963654010744101	0.986921120822693	pseudobulk	edgeR	LRT	Supp_layer_neurons
Ndufaf6	-0.00608383287967934	4.35100532900614	0.00207281238252222	0.963686338225755	0.986921120822693	pseudobulk	edgeR	LRT	Supp_layer_neurons
Casp8ap2	-0.00662788824354723	3.84165907051193	0.00206493771759497	0.96375533455158	0.986932929311384	pseudobulk	edgeR	LRT	Supp_layer_neurons
BC048559	0.0168973135700875	-1.23051318939694	0.00205783819499272	0.963817652318323	0.986932929311384	pseudobulk	edgeR	LRT	Supp_layer_neurons
Sgcb	0.00499677733703362	4.88931960710032	0.00204829935120365	0.96390155165533	0.986932929311384	pseudobulk	edgeR	LRT	Supp_layer_neurons
Prdm14	-0.039627039435409	-3.37347907031952	0.00204371442631501	0.963941948228803	0.986932929311384	pseudobulk	edgeR	LRT	Supp_layer_neurons
Retnlg	-0.039627039435409	-3.37347907031952	0.00204371442631501	0.963941948228803	0.986932929311384	pseudobulk	edgeR	LRT	Supp_layer_neurons
Cgas	-0.0157068439395979	-1.17783805222497	0.0020433127733499	0.963945489250063	0.986932929311384	pseudobulk	edgeR	LRT	Supp_layer_neurons
Tmem141	0.00901690505525589	1.80244008186203	0.00202300277069822	0.964125001614391	0.986973356609624	pseudobulk	edgeR	LRT	Supp_layer_neurons
Vmn2r18	0.0204579433705863	-1.84764950724838	0.00202206066941191	0.964133350351917	0.986973356609624	pseudobulk	edgeR	LRT	Supp_layer_neurons
Cdh24	0.00742437719213908	2.96931063066956	0.00201771608467638	0.964171876545493	0.986973356609624	pseudobulk	edgeR	LRT	Supp_layer_neurons
Ift88os	0.0146849100478074	-1.20011710834573	0.00201702817919475	0.964177980450443	0.986973356609624	pseudobulk	edgeR	LRT	Supp_layer_neurons
Ms4a6d	0.0235441129348375	-2.12753793539668	0.0020134356942263	0.964209874153617	0.986973356609624	pseudobulk	edgeR	LRT	Supp_layer_neurons
9930004E17Rik	-0.0187904399674729	-1.3976197299882	0.00201087719723514	0.964232605606367	0.986973356609624	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm12637	0.0558215294388632	-3.57499069491054	0.00198853390916476	0.964431737851583	0.986985188087546	pseudobulk	edgeR	LRT	Supp_layer_neurons
Ifitm1	0.0558215294388632	-3.57499069491054	0.00198853390916476	0.964431737851583	0.986985188087546	pseudobulk	edgeR	LRT	Supp_layer_neurons
Pdzd3	0.0213068813881871	-1.94747487892488	0.00198597766265163	0.96445459144039	0.986985188087546	pseudobulk	edgeR	LRT	Supp_layer_neurons
Npr3	0.00688128462289667	3.65659274513993	0.00198493857406401	0.964463885407743	0.986985188087546	pseudobulk	edgeR	LRT	Supp_layer_neurons
Rab24	0.00514477540251888	5.98149687025403	0.00197810488683814	0.964525069091747	0.986985188087546	pseudobulk	edgeR	LRT	Supp_layer_neurons
Prdm1	0.034132938941569	-2.98510567101103	0.00197516833758637	0.964551393265348	0.986985188087546	pseudobulk	edgeR	LRT	Supp_layer_neurons
Rbm47	0.0248243189600834	-2.03417305292521	0.00197402231117572	0.96456167193401	0.986985188087546	pseudobulk	edgeR	LRT	Supp_layer_neurons
Ndp	-0.0170138432595732	-0.866098155598795	0.00197261003747951	0.96457434267768	0.986985188087546	pseudobulk	edgeR	LRT	Supp_layer_neurons
Pacc1	-0.00790479429556592	2.61841299558448	0.00193521749640002	0.964911492580571	0.987259719676163	pseudobulk	edgeR	LRT	Supp_layer_neurons
Rc3h2	-0.00497953222356201	6.52280933447163	0.00193370392060288	0.964925208162204	0.987259719676163	pseudobulk	edgeR	LRT	Supp_layer_neurons
Pibf1	-0.00463751505007847	6.45779213808356	0.00192746643904229	0.964981787228632	0.987275368348828	pseudobulk	edgeR	LRT	Supp_layer_neurons
1700022I11Rik	0.0148736604997348	0.0579103130100494	0.00192113962617846	0.965039270385724	0.987291940620501	pseudobulk	edgeR	LRT	Supp_layer_neurons
Sapcd2	0.0205681206994122	-2.19344804649858	0.0019034922304817	0.96520011138827	0.987414248106566	pseudobulk	edgeR	LRT	Supp_layer_neurons
AI987944	0.00976218100277749	0.740369993323619	0.00188498750697796	0.965369570586551	0.98754536129558	pseudobulk	edgeR	LRT	Supp_layer_neurons
Prpf38b	-0.00478743009262293	5.13130338465813	0.00187246290956367	0.965484739389642	0.987565217668443	pseudobulk	edgeR	LRT	Supp_layer_neurons
Megf8	-0.0062233027274634	4.76478348321792	0.00187227996929096	0.965486424455207	0.987565217668443	pseudobulk	edgeR	LRT	Supp_layer_neurons
Nudt5	0.00656615515378581	3.61836448013802	0.00186820255098041	0.96552400304381	0.987565217668443	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm15169	-0.018672630183354	-0.0523464909471359	0.00186493284879674	0.965554167195194	0.987565217668443	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gfral	0.0211111707862244	-0.725685596143977	0.0018546587658248	0.965649122026713	0.987620096832898	pseudobulk	edgeR	LRT	Supp_layer_neurons
Pard3bos1	0.0370473397770346	-3.08330137030946	0.00184466881536682	0.965741703854361	0.98766295376495	pseudobulk	edgeR	LRT	Supp_layer_neurons
Lnx2	-0.00705185490013562	3.34881902336184	0.00184123046988738	0.965773626780948	0.98766295376495	pseudobulk	edgeR	LRT	Supp_layer_neurons
Ap3b2	0.00448654651265376	6.07358255260037	0.00180617304173758	0.966100833505151	0.987955327451024	pseudobulk	edgeR	LRT	Supp_layer_neurons
Arhgap8	0.0325428559898556	-2.93728774888821	0.00177949117747911	0.966352004870521	0.98816286676788	pseudobulk	edgeR	LRT	Supp_layer_neurons
Slc35b3	-0.00636824574599551	4.93525615551423	0.0017758502434333	0.966386424901749	0.98816286676788	pseudobulk	edgeR	LRT	Supp_layer_neurons
Ticrr	0.0398433309567383	-3.13599423487594	0.00176533647512489	0.966486017038942	0.988222447899318	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm45435	-0.011080401282299	0.129552255923443	0.00174848370759184	0.966646277456282	0.988344054003572	pseudobulk	edgeR	LRT	Supp_layer_neurons
A530040E14Rik	-0.0261569582561023	-2.61094951789283	0.00173127185618505	0.96681075317879	0.988459722548742	pseudobulk	edgeR	LRT	Supp_layer_neurons
S100a2	-0.0252207411718168	-2.11949364594331	0.00172529376742592	0.966868071028586	0.988459722548742	pseudobulk	edgeR	LRT	Supp_layer_neurons
6720483E21Rik	-0.0154182349463798	-0.916043533385187	0.00172249891045162	0.966894902208813	0.988459722548742	pseudobulk	edgeR	LRT	Supp_layer_neurons
Tmem121	0.00824112245247944	2.84667854129691	0.00171939328755411	0.966924742392855	0.988459722548742	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm13941	-0.0375283054454874	-3.3734878993073	0.00170741529090979	0.967040085841187	0.988486170740869	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm26838	-0.0289120259332731	-2.93930041568095	0.001705757911727	0.967056077636115	0.988486170740869	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm17387	0.0193499744916273	-2.19718059754046	0.0017035618824508	0.967077278774442	0.988486170740869	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm47806	-0.0211685200471039	-0.418445208529107	0.00169658569990716	0.96714471994169	0.988486170740869	pseudobulk	edgeR	LRT	Supp_layer_neurons
Hadhb	-0.00513431440167026	4.5133773842655	0.0016914050274579	0.967194893207731	0.988486170740869	pseudobulk	edgeR	LRT	Supp_layer_neurons
Zfp784	-0.00842365684533416	1.31801690311184	0.00169009956203592	0.967207548387304	0.988486170740869	pseudobulk	edgeR	LRT	Supp_layer_neurons
Aff4	0.00492886151159005	7.53838193578743	0.00168675842706989	0.967239959661133	0.988486170740869	pseudobulk	edgeR	LRT	Supp_layer_neurons
Bex1	0.00601848682046088	2.6852679745957	0.0016778886487856	0.967326158841228	0.988492738686026	pseudobulk	edgeR	LRT	Supp_layer_neurons
Popdc2	0.0178001957691281	-1.98672141214946	0.00167586095247074	0.967345896632394	0.988492738686026	pseudobulk	edgeR	LRT	Supp_layer_neurons
Itgb1bp2	0.00924311172393152	0.202567656163613	0.00167178618784825	0.967385596985317	0.988492738686026	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm14698	0.0122077084170742	0.346731702264165	0.00165659915495109	0.967533992561223	0.988492738686026	pseudobulk	edgeR	LRT	Supp_layer_neurons
Homer2	0.00456205399688501	6.01928282209145	0.00165576392929623	0.967542173446258	0.988492738686026	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm5108	-0.0141922889018581	-1.055650729239	0.00165293466029048	0.96756990099675	0.988492738686026	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gatd1	-0.00673337388445294	2.62275436885136	0.00165244690135902	0.967574683558852	0.988492738686026	pseudobulk	edgeR	LRT	Supp_layer_neurons
Tspan18	-0.0198926936555249	-2.25746343408836	0.00165220364828755	0.967577068962219	0.988492738686026	pseudobulk	edgeR	LRT	Supp_layer_neurons
D2hgdh	0.00601632635554299	2.81033753982972	0.00163656018349734	0.967730843994012	0.988607604052834	pseudobulk	edgeR	LRT	Supp_layer_neurons
Hsd17b1	-0.0480314428239063	-3.08931011633135	0.00161591270766692	0.967934939877235	0.988773863828458	pseudobulk	edgeR	LRT	Supp_layer_neurons
Psap	0.00512504427768434	6.5150947231936	0.00159767873711303	0.968116267438189	0.988916851886585	pseudobulk	edgeR	LRT	Supp_layer_neurons
Spidr	-0.0117963966104669	0.840239946259499	0.00159018006453948	0.968191138518421	0.988932369985187	pseudobulk	edgeR	LRT	Supp_layer_neurons
Stox1	0.00482568747851831	4.00908965334695	0.00158787725874043	0.968214166532708	0.988932369985187	pseudobulk	edgeR	LRT	Supp_layer_neurons
Odr4	0.00537544707880971	4.65134939859164	0.00156730623389123	0.968420622966942	0.989100998446717	pseudobulk	edgeR	LRT	Supp_layer_neurons
Taf1a	-0.00548458078851441	4.39581338841914	0.00155901751221421	0.968504194157966	0.989144108438762	pseudobulk	edgeR	LRT	Supp_layer_neurons
Slc22a22	-0.0100092711059198	0.0823169280904538	0.00155324343599261	0.968562542947669	0.98916145592973	pseudobulk	edgeR	LRT	Supp_layer_neurons
Smim15	0.00660700974650898	1.75132298370817	0.00153823598270986	0.968714707856978	0.989274609202364	pseudobulk	edgeR	LRT	Supp_layer_neurons
Rps23rg1	0.0230727771488084	-2.72305459546277	0.00152709457296968	0.968828155233339	0.989340338697412	pseudobulk	edgeR	LRT	Supp_layer_neurons
Cyp3a13	0.0230157050821619	-2.72455972582823	0.00151978394610763	0.968902821014699	0.989340338697412	pseudobulk	edgeR	LRT	Supp_layer_neurons
Col4a4	0.010883414790936	-0.638118965403453	0.00151974848905301	0.968903183586744	0.989340338697412	pseudobulk	edgeR	LRT	Supp_layer_neurons
Olfr235	-0.0350260152080495	-2.81631410523402	0.00150676654879334	0.969036218506498	0.989384934037121	pseudobulk	edgeR	LRT	Supp_layer_neurons
Sh2b3	0.00573995373831244	2.96711210570248	0.00149772976208062	0.969129163829456	0.989384934037121	pseudobulk	edgeR	LRT	Supp_layer_neurons
Dph7	-0.004968574551654	4.5300881705065	0.00149436421452265	0.969163850960966	0.989384934037121	pseudobulk	edgeR	LRT	Supp_layer_neurons
Ndst3	0.00575814222350415	7.85622212254833	0.0014934546526888	0.969173232104186	0.989384934037121	pseudobulk	edgeR	LRT	Supp_layer_neurons
Cfap43	0.0115237774384504	0.476733582241206	0.00149067578039919	0.96920191089262	0.989384934037121	pseudobulk	edgeR	LRT	Supp_layer_neurons
Ppih	0.00694964746434371	2.4870121365584	0.00148902753265245	0.969218933949171	0.989384934037121	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm29675	-0.0121856465722506	0.326826407249152	0.00148554022536551	0.969254981890117	0.989384934037121	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gprin2	0.0395263265249701	-3.57032553126069	0.00148333116026045	0.969277838697904	0.989384934037121	pseudobulk	edgeR	LRT	Supp_layer_neurons
Lgi4	0.00835028514709467	1.33052295021177	0.00147196706608632	0.969395691297657	0.98943677977991	pseudobulk	edgeR	LRT	Supp_layer_neurons
Mpv17l2	0.0081352830650064	1.94463279366347	0.00147045752681763	0.969411380373141	0.98943677977991	pseudobulk	edgeR	LRT	Supp_layer_neurons
Dlx5	-0.0440241985257278	-2.61988405996102	0.00146037965302526	0.969516329919018	0.989501665045598	pseudobulk	edgeR	LRT	Supp_layer_neurons
K230015D01Rik	0.0120309788897362	0.41728596956779	0.00145283133919705	0.969595174728607	0.989520582639547	pseudobulk	edgeR	LRT	Supp_layer_neurons
Zfp943	-0.00479711742342425	5.42661872253997	0.00145068589953112	0.969617622020261	0.989520582639547	pseudobulk	edgeR	LRT	Supp_layer_neurons
Crlf3	0.0064286161646561	2.68353874691247	0.00144502101010646	0.969676972606096	0.989538923056336	pseudobulk	edgeR	LRT	Supp_layer_neurons
Thoc6	-0.00825988936628193	0.914602564407545	0.00143397836715531	0.969793001332254	0.989615098521849	pseudobulk	edgeR	LRT	Supp_layer_neurons
Tmem25	-0.00429759697646713	4.70720834657504	0.00141045211908053	0.970041700860057	0.98982664423824	pseudobulk	edgeR	LRT	Supp_layer_neurons
D8Ertd738e	0.00571112772918702	2.7397043608686	0.00138281254979433	0.970336551677581	0.989998121881539	pseudobulk	edgeR	LRT	Supp_layer_neurons
Alg12	-0.00599931855053059	2.93500761693002	0.00137742977675703	0.970394315781885	0.989998121881539	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm46378	-0.0148666903175133	-1.32649064307731	0.00137621818984712	0.970407333248246	0.989998121881539	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm10373	-0.0095437118052706	2.11791878592332	0.001375355882546	0.970416601499096	0.989998121881539	pseudobulk	edgeR	LRT	Supp_layer_neurons
Atp6v0d1	-0.00499286221205472	6.05072446109363	0.00137534278599105	0.970416742285906	0.989998121881539	pseudobulk	edgeR	LRT	Supp_layer_neurons
Sirt4	0.00411758292878805	4.64430102969744	0.00136266763770365	0.970553315161177	0.990095212813087	pseudobulk	edgeR	LRT	Supp_layer_neurons
CK137956	-0.0110474180739082	-0.444258018753816	0.00135080987208713	0.97068165788076	0.990146676126892	pseudobulk	edgeR	LRT	Supp_layer_neurons
Cops8	-0.00525324352650152	4.11803876336382	0.00134681005644577	0.970725077087676	0.990146676126892	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm41562	-0.0176389108741235	-1.38534848135375	0.00134654320320848	0.970727976156017	0.990146676126892	pseudobulk	edgeR	LRT	Supp_layer_neurons
Cd164	0.00679771495716135	3.18084603351008	0.00134035574753177	0.97079527693011	0.990169655669763	pseudobulk	edgeR	LRT	Supp_layer_neurons
Glrx3	-0.00535529528234647	5.08664053538324	0.00133631477446272	0.970839314472044	0.990169655669763	pseudobulk	edgeR	LRT	Supp_layer_neurons
Slc4a2	0.00808584201224162	1.53945235007163	0.0013330701995331	0.970874721340829	0.990169655669763	pseudobulk	edgeR	LRT	Supp_layer_neurons
Asb14	0.013372045303508	-0.573071317616761	0.00131699200698243	0.971050816950321	0.990307016783231	pseudobulk	edgeR	LRT	Supp_layer_neurons
Sebox	0.0377422994703174	-3.56710808109215	0.00129967060152847	0.971241737469844	0.990459484428736	pseudobulk	edgeR	LRT	Supp_layer_neurons
Scd3	0.0109054984468553	-0.40466602611811	0.00128417812337567	0.971413581254818	0.990559934653988	pseudobulk	edgeR	LRT	Supp_layer_neurons
Slc25a15	0.00800662795902333	1.54520218892619	0.00128332428532563	0.971423082190572	0.990559934653988	pseudobulk	edgeR	LRT	Supp_layer_neurons
Trp53i13	-0.0165320877369139	-1.91359168036102	0.00127767757108366	0.971485994863082	0.990581848000501	pseudobulk	edgeR	LRT	Supp_layer_neurons
4930533K18Rik	0.0110523995706757	0.284715618936542	0.00127332935620172	0.97153453527177	0.990589105333381	pseudobulk	edgeR	LRT	Supp_layer_neurons
Ciita	0.0112366415248724	-0.0433615801793343	0.00126290121913364	0.971651286908729	0.990665908127706	pseudobulk	edgeR	LRT	Supp_layer_neurons
4933427G23Rik	0.00926951933426965	-0.0957522010072567	0.00125246142003466	0.971768653566067	0.99074333140258	pseudobulk	edgeR	LRT	Supp_layer_neurons
Klf12	0.00460988724957744	7.30062323040615	0.00123383676708499	0.971979259085293	0.990915803460191	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm13165	0.016280150911851	-1.54093137860166	0.00121859219837805	0.972152830345835	0.990975765379584	pseudobulk	edgeR	LRT	Supp_layer_neurons
Slc4a1	-0.0232990108218569	-3.71833789310306	0.0012153643674413	0.97218972090716	0.990975765379584	pseudobulk	edgeR	LRT	Supp_layer_neurons
Olfr461	0.0498520216316495	-3.57499959155628	0.00121126585130771	0.972236633193434	0.990975765379584	pseudobulk	edgeR	LRT	Supp_layer_neurons
Polr2m	-0.00487173761594498	3.66602849739157	0.00120949622213118	0.972256913218085	0.990975765379584	pseudobulk	edgeR	LRT	Supp_layer_neurons
Nup133	-0.00411061650610025	4.205240835816	0.00120737823529282	0.97228120497394	0.990975765379584	pseudobulk	edgeR	LRT	Supp_layer_neurons
Spa17	-0.00741980485628417	0.921546357228146	0.00120631242460512	0.972293437109266	0.990975765379584	pseudobulk	edgeR	LRT	Supp_layer_neurons
4930451E10Rik	-0.0240375664522948	-2.9409686706753	0.00119976383991238	0.972368713187313	0.990975765379584	pseudobulk	edgeR	LRT	Supp_layer_neurons
Lyl1	-0.0240251328161917	-2.94099466281713	0.00119968781499269	0.972369588301076	0.990975765379584	pseudobulk	edgeR	LRT	Supp_layer_neurons
Cystm1	0.00568045121630117	5.28637541652759	0.0011864896458178	0.972521933920573	0.991013808868703	pseudobulk	edgeR	LRT	Supp_layer_neurons
Alkbh3os1	-0.0187345835758518	-2.12179956149443	0.00118592758947766	0.972528440485992	0.991013808868703	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm884	-0.0187703240464957	-1.59310481113675	0.00118281675239373	0.972564480599219	0.991013808868703	pseudobulk	edgeR	LRT	Supp_layer_neurons
Specc1	-0.00423001939247612	7.18027543789533	0.00118210954533993	0.972572680452437	0.991013808868703	pseudobulk	edgeR	LRT	Supp_layer_neurons
Nr2c2ap	0.00695777762546177	2.25166327202554	0.00117373566206158	0.972669960437402	0.991070704469537	pseudobulk	edgeR	LRT	Supp_layer_neurons
C4b	0.0185128879747315	-1.0029393213755	0.00115130184445533	0.97293230126672	0.991279132340988	pseudobulk	edgeR	LRT	Supp_layer_neurons
Pear1	0.0230233695967682	-2.19098651636756	0.00114916502274021	0.972957422192342	0.991279132340988	pseudobulk	edgeR	LRT	Supp_layer_neurons
Srd5a1	-0.00609951356382155	2.71456228769933	0.00113777572204476	0.973091713441254	0.991305166183666	pseudobulk	edgeR	LRT	Supp_layer_neurons
Map10	-0.00754845254163738	0.498250296064877	0.0011309170060978	0.973172909363214	0.991305166183666	pseudobulk	edgeR	LRT	Supp_layer_neurons
Arnt2	0.00363281066454269	7.61034642032447	0.00112985726299897	0.973185476941853	0.991305166183666	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm20557	0.0158375736152326	-1.77560036660529	0.00112824849145987	0.973204566776045	0.991305166183666	pseudobulk	edgeR	LRT	Supp_layer_neurons
Penk	0.00576789930299766	2.61816224207739	0.0011270841583948	0.973218391362086	0.991305166183666	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm15392	-0.0208231950178727	-2.43501443180307	0.00112596448895896	0.973231692383545	0.991305166183666	pseudobulk	edgeR	LRT	Supp_layer_neurons
Ttc30a1	0.0101584971681953	-0.698171987456029	0.00111590362525193	0.973351507878381	0.991384980595579	pseudobulk	edgeR	LRT	Supp_layer_neurons
Kcns2	-0.00547484339987368	3.52255237911464	0.00110517053715853	0.973479926601138	0.991473550457394	pseudobulk	edgeR	LRT	Supp_layer_neurons
Pcyt2	-0.005260981967186	5.4430455036946	0.0010996905271341	0.973545734306583	0.991498347183153	pseudobulk	edgeR	LRT	Supp_layer_neurons
Adcy7	0.00696744860652265	1.82761245636338	0.00109398077578282	0.97361447575455	0.991526129511724	pseudobulk	edgeR	LRT	Supp_layer_neurons
E530011L22Rik	0.006177183017574	1.82058954438468	0.00108480865133265	0.973725278820228	0.991581465023636	pseudobulk	edgeR	LRT	Supp_layer_neurons
Pcbp3	-0.00351074453777331	6.15246111586742	0.00108194609427992	0.973759955633437	0.991581465023636	pseudobulk	edgeR	LRT	Supp_layer_neurons
Mettl21e	0.0191946823164797	-2.53790374333699	0.00107920492181535	0.973793205071511	0.991581465023636	pseudobulk	edgeR	LRT	Supp_layer_neurons
Oxa1l	0.00437593174593891	3.91292497108671	0.0010715953931193	0.973885728120697	0.991610761762448	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm29507	0.0249233400150653	-3.08260744680301	0.00106515069213975	0.973964345737927	0.991610761762448	pseudobulk	edgeR	LRT	Supp_layer_neurons
9430078K24Rik	0.0276705216769914	-3.29979988092457	0.00106387218473269	0.973979970269715	0.991610761762448	pseudobulk	edgeR	LRT	Supp_layer_neurons
Zup1	0.0041002836290906	5.85571384137918	0.00106322859764418	0.973987839049851	0.991610761762448	pseudobulk	edgeR	LRT	Supp_layer_neurons
5430401H09Rik	0.0347386503290983	-3.57424392230569	0.00105324288279274	0.974110235671289	0.991670469709944	pseudobulk	edgeR	LRT	Supp_layer_neurons
Nat8f6	0.0345913059877515	-3.57425282286211	0.00104494728251669	0.974212358655838	0.991670469709944	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm45509	0.0345913059877515	-3.57425282286211	0.00104494728251669	0.974212358655838	0.991670469709944	pseudobulk	edgeR	LRT	Supp_layer_neurons
Spata20	0.0345913059877515	-3.57425282286211	0.00104494728251669	0.974212358655838	0.991670469709944	pseudobulk	edgeR	LRT	Supp_layer_neurons
Slc2a6	0.00371408610307534	4.48837572495537	0.00103418034523983	0.974345512095718	0.991753367558982	pseudobulk	edgeR	LRT	Supp_layer_neurons
Chrna3	0.0227487169696773	-3.08474971880257	0.0010198759134068	0.974523491245272	0.991753367558982	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm41556	0.0227543342721248	-3.08304367060456	0.00101965877771115	0.974526202493622	0.991753367558982	pseudobulk	edgeR	LRT	Supp_layer_neurons
4930455G09Rik	0.0227424201945795	-3.08403005145815	0.00101933747469024	0.974530214949583	0.991753367558982	pseudobulk	edgeR	LRT	Supp_layer_neurons
Vpreb1	0.0227213756269703	-3.08162029009302	0.00101753682095362	0.974552713371041	0.991753367558982	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm5475	0.0226998429855604	-3.08720825873823	0.00101569716952699	0.974575719641099	0.991753367558982	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm48795	0.0226852194594218	-3.08551364406748	0.00101444828442343	0.974591349806433	0.991753367558982	pseudobulk	edgeR	LRT	Supp_layer_neurons
Mmaa	0.00349353146452768	6.03480880158075	0.00100856090282697	0.974665162174164	0.991753367558982	pseudobulk	edgeR	LRT	Supp_layer_neurons
Ube2d3	-0.00385354324555734	6.37831434539103	0.0010084111825428	0.97466704208293	0.991753367558982	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm43666	0.00734911952057849	0.646705502686537	0.00100213484877365	0.974745974667085	0.991791483563319	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm47790	-0.0289836501604507	-2.9433519007025	0.000992078617224834	0.974872961697805	0.991871966906819	pseudobulk	edgeR	LRT	Supp_layer_neurons
Ppm1b	-0.00497802722151536	6.4960977768111	0.000989020341819469	0.974911708298335	0.991871966906819	pseudobulk	edgeR	LRT	Supp_layer_neurons
